Time,realized-profits-to-value-rpv-ratio-btc-24h
2011-07-01 00:00:00+00:00,0.001169028992706506
2011-07-02 00:00:00+00:00,0.001111850117758445
2011-07-03 00:00:00+00:00,0.001106566292115261
2011-07-04 00:00:00+00:00,0.0014155154947181911
2011-07-05 00:00:00+00:00,0.0045434370846236805
2011-07-06 00:00:00+00:00,0.004954675773239157
2011-07-07 00:00:00+00:00,0.002471037636457212
2011-07-08 00:00:00+00:00,0.000581775893573154
2011-07-09 00:00:00+00:00,0.0007925506981294084
2011-07-10 00:00:00+00:00,0.004799711058715918
2011-07-11 00:00:00+00:00,0.0017915845527950482
2011-07-12 00:00:00+00:00,0.0014165509701647308
2011-07-13 00:00:00+00:00,0.0012695112564177842
2011-07-14 00:00:00+00:00,0.0005410479344844735
2011-07-15 00:00:00+00:00,0.0007389977292393287
2011-07-16 00:00:00+00:00,0.00032617010413120125
2011-07-17 00:00:00+00:00,0.0013933880107486756
2011-07-18 00:00:00+00:00,0.00227965976257527
2011-07-19 00:00:00+00:00,0.003455243258014987
2011-07-20 00:00:00+00:00,0.0006742238479544952
2011-07-21 00:00:00+00:00,0.0002400101404966913
2011-07-22 00:00:00+00:00,0.000422819898812953
2011-07-23 00:00:00+00:00,0.0003069330931046313
2011-07-24 00:00:00+00:00,0.0009887768322920797
2011-07-25 00:00:00+00:00,0.0014580379386328972
2011-07-26 00:00:00+00:00,0.0006669010724061879
2011-07-27 00:00:00+00:00,0.0009664993686593152
2011-07-28 00:00:00+00:00,0.0008898595429238036
2011-07-29 00:00:00+00:00,0.0008464502780032081
2011-07-30 00:00:00+00:00,0.0008136684987250079
2011-07-31 00:00:00+00:00,0.0005780359320996855
2011-08-01 00:00:00+00:00,0.00044045904947535516
2011-08-02 00:00:00+00:00,0.0009678088106993464
2011-08-03 00:00:00+00:00,0.0009141595686650378
2011-08-04 00:00:00+00:00,0.0024388165485954502
2011-08-05 00:00:00+00:00,0.0019718301180393374
2011-08-06 00:00:00+00:00,0.0010462851859861287
2011-08-07 00:00:00+00:00,0.0014043541519508564
2011-08-08 00:00:00+00:00,0.001162060804690753
2011-08-09 00:00:00+00:00,0.005008365622686275
2011-08-10 00:00:00+00:00,0.0012880461003913239
2011-08-11 00:00:00+00:00,0.0008340135864967779
2011-08-12 00:00:00+00:00,0.0005861644868122722
2011-08-13 00:00:00+00:00,0.0009229913686503074
2011-08-14 00:00:00+00:00,0.001460015995853786
2011-08-15 00:00:00+00:00,0.0029703640007767433
2011-08-16 00:00:00+00:00,0.0018732375298274571
2011-08-17 00:00:00+00:00,0.001603627221704843
2011-08-18 00:00:00+00:00,0.0005967182143968206
2011-08-19 00:00:00+00:00,0.0012361962203104157
2011-08-20 00:00:00+00:00,0.0008355486800343451
2011-08-21 00:00:00+00:00,0.00032724098677455884
2011-08-22 00:00:00+00:00,0.000703272742337636
2011-08-23 00:00:00+00:00,0.0003000392845142565
2011-08-24 00:00:00+00:00,0.0005994133635956864
2011-08-25 00:00:00+00:00,0.012429561998412345
2011-08-26 00:00:00+00:00,0.0023347944806251415
2011-08-27 00:00:00+00:00,0.0006308437136316672
2011-08-28 00:00:00+00:00,0.000343624170410822
2011-08-29 00:00:00+00:00,0.002144337602040174
2011-08-30 00:00:00+00:00,0.00022321651821077723
2011-08-31 00:00:00+00:00,0.00028288914896428555
2011-09-01 00:00:00+00:00,0.00015239758514656418
2011-09-02 00:00:00+00:00,0.0012058481027183003
2011-09-03 00:00:00+00:00,0.0003047733893134768
2011-09-04 00:00:00+00:00,0.0003024472366401953
2011-09-05 00:00:00+00:00,0.0008886164505595558
2011-09-06 00:00:00+00:00,0.000662977401220898
2011-09-07 00:00:00+00:00,0.0013739026701910034
2011-09-08 00:00:00+00:00,0.0005458554405844967
2011-09-09 00:00:00+00:00,0.0030209839761358008
2011-09-10 00:00:00+00:00,0.00026802138108172435
2011-09-11 00:00:00+00:00,0.0016109448112468215
2011-09-12 00:00:00+00:00,0.0007424731091404942
2011-09-13 00:00:00+00:00,0.00037176829665693087
2011-09-14 00:00:00+00:00,0.0011342493808170545
2011-09-15 00:00:00+00:00,0.00017646220603573367
2011-09-16 00:00:00+00:00,0.00037812455811339
2011-09-17 00:00:00+00:00,0.00019820078630198342
2011-09-18 00:00:00+00:00,0.0003738052353967432
2011-09-19 00:00:00+00:00,0.0005135537892269557
2011-09-20 00:00:00+00:00,0.001478319228552863
2011-09-21 00:00:00+00:00,0.0013258736118654287
2011-09-22 00:00:00+00:00,0.0003215107743064291
2011-09-23 00:00:00+00:00,0.00036965070253881435
2011-09-24 00:00:00+00:00,0.00018906862526522602
2011-09-25 00:00:00+00:00,0.0001610812847481437
2011-09-26 00:00:00+00:00,0.00018759189676144968
2011-09-27 00:00:00+00:00,0.0002874981412823993
2011-09-28 00:00:00+00:00,0.00025597976340676666
2011-09-29 00:00:00+00:00,0.00012085221406155604
2011-09-30 00:00:00+00:00,0.0003371122102328906
2011-10-01 00:00:00+00:00,0.000230518428569886
2011-10-02 00:00:00+00:00,0.00010437931928056673
2011-10-03 00:00:00+00:00,0.0001293659870403155
2011-10-04 00:00:00+00:00,0.00023037277263572152
2011-10-05 00:00:00+00:00,0.00017826936404396782
2011-10-06 00:00:00+00:00,0.00020494006986640522
2011-10-07 00:00:00+00:00,0.00013160120863714116
2011-10-08 00:00:00+00:00,0.00011032617248658619
2011-10-09 00:00:00+00:00,0.0002208751236280701
2011-10-10 00:00:00+00:00,8.474295807039953e-05
2011-10-11 00:00:00+00:00,8.406799968998305e-05
2011-10-12 00:00:00+00:00,0.0002630915865700833
2011-10-13 00:00:00+00:00,0.00013340062441172352
2011-10-14 00:00:00+00:00,0.00018835146700702923
2011-10-15 00:00:00+00:00,0.0001428412137714996
2011-10-16 00:00:00+00:00,6.208110087598926e-05
2011-10-17 00:00:00+00:00,0.0010548259094721282
2011-10-18 00:00:00+00:00,0.00021423864555443616
2011-10-19 00:00:00+00:00,7.127493168347726e-05
2011-10-20 00:00:00+00:00,0.00022013135258067053
2011-10-21 00:00:00+00:00,0.0006192669157882005
2011-10-22 00:00:00+00:00,0.0015762458801233162
2011-10-23 00:00:00+00:00,0.0008324733860606427
2011-10-24 00:00:00+00:00,0.00024338893633992685
2011-10-25 00:00:00+00:00,0.00034102837540453396
2011-10-26 00:00:00+00:00,0.0001696087425728845
2011-10-27 00:00:00+00:00,0.0004471490280530353
2011-10-28 00:00:00+00:00,0.0011087493945487628
2011-10-29 00:00:00+00:00,0.0013971414691722583
2011-10-30 00:00:00+00:00,0.0002830825018688692
2011-10-31 00:00:00+00:00,0.0002554852977731443
2011-11-01 00:00:00+00:00,0.0002509298406707133
2011-11-02 00:00:00+00:00,0.0002603879602775842
2011-11-03 00:00:00+00:00,0.00014134297583731842
2011-11-04 00:00:00+00:00,0.00010322929349272539
2011-11-05 00:00:00+00:00,9.327815426589881e-05
2011-11-06 00:00:00+00:00,5.805532085704634e-05
2011-11-07 00:00:00+00:00,0.00013160902577266065
2011-11-08 00:00:00+00:00,0.000492764867031245
2011-11-09 00:00:00+00:00,0.0002012423790129566
2011-11-10 00:00:00+00:00,0.0005715274059570614
2011-11-11 00:00:00+00:00,0.0002187478075201732
2011-11-12 00:00:00+00:00,0.00019381215828942708
2011-11-13 00:00:00+00:00,0.0001404576734843512
2011-11-14 00:00:00+00:00,0.00019017803489893004
2011-11-15 00:00:00+00:00,0.00018462366810948706
2011-11-16 00:00:00+00:00,0.0006057563558704314
2011-11-17 00:00:00+00:00,0.001785107944177121
2011-11-18 00:00:00+00:00,0.0039373367695899174
2011-11-19 00:00:00+00:00,0.0017468356930469
2011-11-20 00:00:00+00:00,0.001784547490423699
2011-11-21 00:00:00+00:00,0.0007323270811792425
2011-11-22 00:00:00+00:00,0.0018029556247572474
2011-11-23 00:00:00+00:00,0.00026281402914985847
2011-11-24 00:00:00+00:00,0.002213445403548743
2011-11-25 00:00:00+00:00,0.00272948237392841
2011-11-26 00:00:00+00:00,0.0005842393156462203
2011-11-27 00:00:00+00:00,0.0002684569600074496
2011-11-28 00:00:00+00:00,0.0019227254766972345
2011-11-29 00:00:00+00:00,0.007508631784317156
2011-11-30 00:00:00+00:00,0.0055620478275679236
2011-12-01 00:00:00+00:00,0.0020202059780520766
2011-12-02 00:00:00+00:00,0.0018267504655727438
2011-12-03 00:00:00+00:00,0.00033600054651946275
2011-12-04 00:00:00+00:00,0.0026489595824482543
2011-12-05 00:00:00+00:00,0.0017348513975344367
2011-12-06 00:00:00+00:00,0.00331676104892536
2011-12-07 00:00:00+00:00,0.003669557969817033
2011-12-08 00:00:00+00:00,0.0012873687050127195
2011-12-09 00:00:00+00:00,0.0013907343221083105
2011-12-10 00:00:00+00:00,0.0007481149962600802
2011-12-11 00:00:00+00:00,0.0021213016581011286
2011-12-12 00:00:00+00:00,0.0012569174670297976
2011-12-13 00:00:00+00:00,0.0005298262746865288
2011-12-14 00:00:00+00:00,0.00035444111964304833
