Time,receiving-addresses-btc-24h
2016-09-30 00:00:00+00:00,446300
2016-10-01 00:00:00+00:00,393876
2016-10-02 00:00:00+00:00,364102
2016-10-03 00:00:00+00:00,496696
2016-10-04 00:00:00+00:00,481496
2016-10-05 00:00:00+00:00,466786
2016-10-06 00:00:00+00:00,499882
2016-10-07 00:00:00+00:00,470060
2016-10-08 00:00:00+00:00,444119
2016-10-09 00:00:00+00:00,410011
2016-10-10 00:00:00+00:00,394794
2016-10-11 00:00:00+00:00,456703
2016-10-12 00:00:00+00:00,413235
2016-10-13 00:00:00+00:00,397991
2016-10-14 00:00:00+00:00,420859
2016-10-15 00:00:00+00:00,390308
2016-10-16 00:00:00+00:00,379556
2016-10-17 00:00:00+00:00,419490
2016-10-18 00:00:00+00:00,450936
2016-10-19 00:00:00+00:00,339875
2016-10-20 00:00:00+00:00,475354
2016-10-21 00:00:00+00:00,458607
2016-10-22 00:00:00+00:00,389770
2016-10-23 00:00:00+00:00,370478
2016-10-24 00:00:00+00:00,406167
2016-10-25 00:00:00+00:00,426556
2016-10-26 00:00:00+00:00,390101
2016-10-27 00:00:00+00:00,544317
2016-10-28 00:00:00+00:00,444616
2016-10-29 00:00:00+00:00,419571
2016-10-30 00:00:00+00:00,359890
2016-10-31 00:00:00+00:00,456143
2016-11-01 00:00:00+00:00,437559
2016-11-02 00:00:00+00:00,455659
2016-11-03 00:00:00+00:00,466318
2016-11-04 00:00:00+00:00,428970
2016-11-05 00:00:00+00:00,438550
2016-11-06 00:00:00+00:00,410266
2016-11-07 00:00:00+00:00,490420
2016-11-08 00:00:00+00:00,515888
2016-11-09 00:00:00+00:00,471023
2016-11-10 00:00:00+00:00,480393
2016-11-11 00:00:00+00:00,438407
2016-11-12 00:00:00+00:00,441355
2016-11-13 00:00:00+00:00,420379
2016-11-14 00:00:00+00:00,489216
2016-11-15 00:00:00+00:00,513749
2016-11-16 00:00:00+00:00,480832
2016-11-17 00:00:00+00:00,483029
2016-11-18 00:00:00+00:00,493361
2016-11-19 00:00:00+00:00,458151
2016-11-20 00:00:00+00:00,452072
2016-11-21 00:00:00+00:00,487809
2016-11-22 00:00:00+00:00,491087
2016-11-23 00:00:00+00:00,478194
2016-11-24 00:00:00+00:00,555504
2016-11-25 00:00:00+00:00,524867
2016-11-26 00:00:00+00:00,501146
2016-11-27 00:00:00+00:00,434039
2016-11-28 00:00:00+00:00,531379
2016-11-29 00:00:00+00:00,498565
2016-11-30 00:00:00+00:00,497722
2016-12-01 00:00:00+00:00,408332
2016-12-02 00:00:00+00:00,578904
2016-12-03 00:00:00+00:00,519654
2016-12-04 00:00:00+00:00,440167
2016-12-05 00:00:00+00:00,517655
2016-12-06 00:00:00+00:00,569313
2016-12-07 00:00:00+00:00,559705
2016-12-08 00:00:00+00:00,493378
2016-12-09 00:00:00+00:00,471427
2016-12-10 00:00:00+00:00,456247
2016-12-11 00:00:00+00:00,440508
2016-12-12 00:00:00+00:00,491010
2016-12-13 00:00:00+00:00,506810
2016-12-14 00:00:00+00:00,495097
2016-12-15 00:00:00+00:00,479143
2016-12-16 00:00:00+00:00,494963
2016-12-17 00:00:00+00:00,458290
2016-12-18 00:00:00+00:00,418255
2016-12-19 00:00:00+00:00,508381
2016-12-20 00:00:00+00:00,508525
2016-12-21 00:00:00+00:00,540234
2016-12-22 00:00:00+00:00,528868
2016-12-23 00:00:00+00:00,522509
2016-12-24 00:00:00+00:00,420038
2016-12-25 00:00:00+00:00,353843
2016-12-26 00:00:00+00:00,448545
2016-12-27 00:00:00+00:00,508773
2016-12-28 00:00:00+00:00,514606
2016-12-29 00:00:00+00:00,512150
2016-12-30 00:00:00+00:00,496013
2016-12-31 00:00:00+00:00,449807
2017-01-01 00:00:00+00:00,355167
2017-01-02 00:00:00+00:00,529684
2017-01-03 00:00:00+00:00,514801
2017-01-04 00:00:00+00:00,545251
2017-01-05 00:00:00+00:00,495689
2017-01-06 00:00:00+00:00,562592
2017-01-07 00:00:00+00:00,503279
2017-01-08 00:00:00+00:00,455762
2017-01-09 00:00:00+00:00,475392
2017-01-10 00:00:00+00:00,540858
2017-01-11 00:00:00+00:00,491476
2017-01-12 00:00:00+00:00,482941
2017-01-13 00:00:00+00:00,466224
2017-01-14 00:00:00+00:00,446404
2017-01-15 00:00:00+00:00,417096
2017-01-16 00:00:00+00:00,473412
2017-01-17 00:00:00+00:00,502217
2017-01-18 00:00:00+00:00,500219
2017-01-19 00:00:00+00:00,516314
2017-01-20 00:00:00+00:00,515992
2017-01-21 00:00:00+00:00,484643
2017-01-22 00:00:00+00:00,428804
2017-01-23 00:00:00+00:00,425638
2017-01-24 00:00:00+00:00,497833
2017-01-25 00:00:00+00:00,514612
2017-01-26 00:00:00+00:00,518101
2017-01-27 00:00:00+00:00,462775
2017-01-28 00:00:00+00:00,461267
2017-01-29 00:00:00+00:00,438700
2017-01-30 00:00:00+00:00,449314
2017-01-31 00:00:00+00:00,523016
2017-02-01 00:00:00+00:00,599033
2017-02-02 00:00:00+00:00,452444
2017-02-03 00:00:00+00:00,560351
2017-02-04 00:00:00+00:00,500095
2017-02-05 00:00:00+00:00,510261
2017-02-06 00:00:00+00:00,440397
2017-02-07 00:00:00+00:00,557370
2017-02-08 00:00:00+00:00,516472
2017-02-09 00:00:00+00:00,574982
2017-02-10 00:00:00+00:00,507459
2017-02-11 00:00:00+00:00,474671
2017-02-12 00:00:00+00:00,422082
2017-02-13 00:00:00+00:00,503143
2017-02-14 00:00:00+00:00,530228
2017-02-15 00:00:00+00:00,495872
2017-02-16 00:00:00+00:00,489192
2017-02-17 00:00:00+00:00,550065
2017-02-18 00:00:00+00:00,510368
2017-02-19 00:00:00+00:00,459022
2017-02-20 00:00:00+00:00,503936
2017-02-21 00:00:00+00:00,487693
2017-02-22 00:00:00+00:00,489229
2017-02-23 00:00:00+00:00,551342
2017-02-24 00:00:00+00:00,590719
2017-02-25 00:00:00+00:00,561746
2017-02-26 00:00:00+00:00,462931
2017-02-27 00:00:00+00:00,501505
2017-02-28 00:00:00+00:00,542011
2017-03-01 00:00:00+00:00,531623
2017-03-02 00:00:00+00:00,565716
2017-03-03 00:00:00+00:00,583109
2017-03-04 00:00:00+00:00,489839
2017-03-05 00:00:00+00:00,524822
2017-03-06 00:00:00+00:00,537214
2017-03-07 00:00:00+00:00,571185
2017-03-08 00:00:00+00:00,526224
2017-03-09 00:00:00+00:00,541459
2017-03-10 00:00:00+00:00,550994
2017-03-11 00:00:00+00:00,518949
2017-03-12 00:00:00+00:00,422462
2017-03-13 00:00:00+00:00,516162
2017-03-14 00:00:00+00:00,561515
2017-03-15 00:00:00+00:00,526458
2017-03-16 00:00:00+00:00,594395
2017-03-17 00:00:00+00:00,532913
2017-03-18 00:00:00+00:00,505628
2017-03-19 00:00:00+00:00,512146
2017-03-20 00:00:00+00:00,512630
2017-03-21 00:00:00+00:00,541166
2017-03-22 00:00:00+00:00,572731
2017-03-23 00:00:00+00:00,537456
2017-03-24 00:00:00+00:00,540243
2017-03-25 00:00:00+00:00,490611
2017-03-26 00:00:00+00:00,468636
2017-03-27 00:00:00+00:00,459487
2017-03-28 00:00:00+00:00,553934
2017-03-29 00:00:00+00:00,534647
2017-03-30 00:00:00+00:00,521036
2017-03-31 00:00:00+00:00,489115
2017-04-01 00:00:00+00:00,502556
2017-04-02 00:00:00+00:00,501314
2017-04-03 00:00:00+00:00,563863
2017-04-04 00:00:00+00:00,496706
2017-04-05 00:00:00+00:00,577197
2017-04-06 00:00:00+00:00,548456
2017-04-07 00:00:00+00:00,541656
2017-04-08 00:00:00+00:00,468143
2017-04-09 00:00:00+00:00,489508
2017-04-10 00:00:00+00:00,548039
2017-04-11 00:00:00+00:00,582089
2017-04-12 00:00:00+00:00,548485
2017-04-13 00:00:00+00:00,449351
2017-04-14 00:00:00+00:00,558829
2017-04-15 00:00:00+00:00,520818
2017-04-16 00:00:00+00:00,429114
2017-04-17 00:00:00+00:00,469188
2017-04-18 00:00:00+00:00,552960
2017-04-19 00:00:00+00:00,566222
2017-04-20 00:00:00+00:00,491191
2017-04-21 00:00:00+00:00,612478
2017-04-22 00:00:00+00:00,529667
2017-04-23 00:00:00+00:00,489732
2017-04-24 00:00:00+00:00,449856
2017-04-25 00:00:00+00:00,580180
2017-04-26 00:00:00+00:00,606401
2017-04-27 00:00:00+00:00,554522
2017-04-28 00:00:00+00:00,582807
2017-04-29 00:00:00+00:00,633927
2017-04-30 00:00:00+00:00,526522
2017-05-01 00:00:00+00:00,542851
2017-05-02 00:00:00+00:00,608917
2017-05-03 00:00:00+00:00,547210
2017-05-04 00:00:00+00:00,676059
2017-05-05 00:00:00+00:00,523613
2017-05-06 00:00:00+00:00,677259
2017-05-07 00:00:00+00:00,581374
2017-05-08 00:00:00+00:00,691429
2017-05-09 00:00:00+00:00,621086
2017-05-10 00:00:00+00:00,592438
2017-05-11 00:00:00+00:00,568496
2017-05-12 00:00:00+00:00,600504
2017-05-13 00:00:00+00:00,623135
2017-05-14 00:00:00+00:00,691265
2017-05-15 00:00:00+00:00,635892
2017-05-16 00:00:00+00:00,453113
2017-05-17 00:00:00+00:00,591484
2017-05-18 00:00:00+00:00,570167
2017-05-19 00:00:00+00:00,633598
2017-05-20 00:00:00+00:00,646292
2017-05-21 00:00:00+00:00,608689
2017-05-22 00:00:00+00:00,604585
2017-05-23 00:00:00+00:00,687263
2017-05-24 00:00:00+00:00,631808
2017-05-25 00:00:00+00:00,659029
2017-05-26 00:00:00+00:00,641458
2017-05-27 00:00:00+00:00,651438
2017-05-28 00:00:00+00:00,592662
2017-05-29 00:00:00+00:00,594330
2017-05-30 00:00:00+00:00,634466
2017-05-31 00:00:00+00:00,614098
2017-06-01 00:00:00+00:00,610240
2017-06-02 00:00:00+00:00,534535
2017-06-03 00:00:00+00:00,601578
2017-06-04 00:00:00+00:00,537370
2017-06-05 00:00:00+00:00,576006
2017-06-06 00:00:00+00:00,617573
2017-06-07 00:00:00+00:00,657342
2017-06-08 00:00:00+00:00,609701
2017-06-09 00:00:00+00:00,571936
2017-06-10 00:00:00+00:00,516441
2017-06-11 00:00:00+00:00,467533
2017-06-12 00:00:00+00:00,538626
2017-06-13 00:00:00+00:00,611139
2017-06-14 00:00:00+00:00,565801
2017-06-15 00:00:00+00:00,577587
2017-06-16 00:00:00+00:00,536138
2017-06-17 00:00:00+00:00,477356
2017-06-18 00:00:00+00:00,433229
2017-06-19 00:00:00+00:00,532498
2017-06-20 00:00:00+00:00,594327
2017-06-21 00:00:00+00:00,585168
2017-06-22 00:00:00+00:00,534311
2017-06-23 00:00:00+00:00,506648
2017-06-24 00:00:00+00:00,469703
2017-06-25 00:00:00+00:00,378345
2017-06-26 00:00:00+00:00,515717
2017-06-27 00:00:00+00:00,555974
2017-06-28 00:00:00+00:00,549149
2017-06-29 00:00:00+00:00,467628
2017-06-30 00:00:00+00:00,533385
2017-07-01 00:00:00+00:00,440581
2017-07-02 00:00:00+00:00,409276
2017-07-03 00:00:00+00:00,497426
2017-07-04 00:00:00+00:00,548376
2017-07-05 00:00:00+00:00,476017
2017-07-06 00:00:00+00:00,459266
2017-07-07 00:00:00+00:00,559423
2017-07-08 00:00:00+00:00,451031
2017-07-09 00:00:00+00:00,390373
2017-07-10 00:00:00+00:00,566937
2017-07-11 00:00:00+00:00,563304
2017-07-12 00:00:00+00:00,512892
2017-07-13 00:00:00+00:00,489820
2017-07-14 00:00:00+00:00,473058
2017-07-15 00:00:00+00:00,446582
2017-07-16 00:00:00+00:00,406421
2017-07-17 00:00:00+00:00,475402
2017-07-18 00:00:00+00:00,561020
2017-07-19 00:00:00+00:00,519369
2017-07-20 00:00:00+00:00,477315
2017-07-21 00:00:00+00:00,542726
2017-07-22 00:00:00+00:00,433071
2017-07-23 00:00:00+00:00,353154
2017-07-24 00:00:00+00:00,469329
2017-07-25 00:00:00+00:00,511801
2017-07-26 00:00:00+00:00,460119
2017-07-27 00:00:00+00:00,443371
2017-07-28 00:00:00+00:00,487062
2017-07-29 00:00:00+00:00,416795
2017-07-30 00:00:00+00:00,386530
2017-07-31 00:00:00+00:00,485967
2017-08-01 00:00:00+00:00,301097
2017-08-02 00:00:00+00:00,403143
2017-08-03 00:00:00+00:00,427678
2017-08-04 00:00:00+00:00,467868
2017-08-05 00:00:00+00:00,463817
2017-08-06 00:00:00+00:00,408401
2017-08-07 00:00:00+00:00,512691
2017-08-08 00:00:00+00:00,587751
2017-08-09 00:00:00+00:00,532275
2017-08-10 00:00:00+00:00,550469
2017-08-11 00:00:00+00:00,580971
2017-08-12 00:00:00+00:00,530676
2017-08-13 00:00:00+00:00,516445
2017-08-14 00:00:00+00:00,542896
2017-08-15 00:00:00+00:00,650800
2017-08-16 00:00:00+00:00,543407
2017-08-17 00:00:00+00:00,631544
2017-08-18 00:00:00+00:00,580699
2017-08-19 00:00:00+00:00,535349
2017-08-20 00:00:00+00:00,444697
2017-08-21 00:00:00+00:00,501732
2017-08-22 00:00:00+00:00,419136
2017-08-23 00:00:00+00:00,628352
2017-08-24 00:00:00+00:00,423317
2017-08-25 00:00:00+00:00,471201
2017-08-26 00:00:00+00:00,472761
2017-08-27 00:00:00+00:00,509094
2017-08-28 00:00:00+00:00,504358
2017-08-29 00:00:00+00:00,592992
2017-08-30 00:00:00+00:00,565777
2017-08-31 00:00:00+00:00,589272
2017-09-01 00:00:00+00:00,591498
2017-09-02 00:00:00+00:00,536051
2017-09-03 00:00:00+00:00,437050
2017-09-04 00:00:00+00:00,561300
2017-09-05 00:00:00+00:00,601560
2017-09-06 00:00:00+00:00,587775
2017-09-07 00:00:00+00:00,526937
2017-09-08 00:00:00+00:00,606474
2017-09-09 00:00:00+00:00,452470
2017-09-10 00:00:00+00:00,412002
2017-09-11 00:00:00+00:00,537459
2017-09-12 00:00:00+00:00,549100
2017-09-13 00:00:00+00:00,543756
2017-09-14 00:00:00+00:00,552929
2017-09-15 00:00:00+00:00,637342
2017-09-16 00:00:00+00:00,486749
2017-09-17 00:00:00+00:00,433753
2017-09-18 00:00:00+00:00,481906
2017-09-19 00:00:00+00:00,578158
2017-09-20 00:00:00+00:00,480573
2017-09-21 00:00:00+00:00,533092
2017-09-22 00:00:00+00:00,515155
2017-09-23 00:00:00+00:00,427778
2017-09-24 00:00:00+00:00,383427
2017-09-25 00:00:00+00:00,505232
2017-09-26 00:00:00+00:00,544622
2017-09-27 00:00:00+00:00,548164
2017-09-28 00:00:00+00:00,561791
2017-09-29 00:00:00+00:00,569239
2017-09-30 00:00:00+00:00,467812
2017-10-01 00:00:00+00:00,416585
2017-10-02 00:00:00+00:00,606121
2017-10-03 00:00:00+00:00,591544
2017-10-04 00:00:00+00:00,496065
2017-10-05 00:00:00+00:00,552615
2017-10-06 00:00:00+00:00,609671
2017-10-07 00:00:00+00:00,505770
2017-10-08 00:00:00+00:00,496270
2017-10-09 00:00:00+00:00,585036
2017-10-10 00:00:00+00:00,613351
2017-10-11 00:00:00+00:00,604448
2017-10-12 00:00:00+00:00,587996
2017-10-13 00:00:00+00:00,660198
2017-10-14 00:00:00+00:00,594469
2017-10-15 00:00:00+00:00,578167
2017-10-16 00:00:00+00:00,643444
2017-10-17 00:00:00+00:00,670961
2017-10-18 00:00:00+00:00,646470
2017-10-19 00:00:00+00:00,692428
2017-10-20 00:00:00+00:00,644647
2017-10-21 00:00:00+00:00,606399
2017-10-22 00:00:00+00:00,573790
2017-10-23 00:00:00+00:00,640527
2017-10-24 00:00:00+00:00,716445
2017-10-25 00:00:00+00:00,636233
2017-10-26 00:00:00+00:00,555535
2017-10-27 00:00:00+00:00,552366
2017-10-28 00:00:00+00:00,440609
2017-10-29 00:00:00+00:00,666747
2017-10-30 00:00:00+00:00,672629
2017-10-31 00:00:00+00:00,611365
2017-11-01 00:00:00+00:00,733928
2017-11-02 00:00:00+00:00,704991
2017-11-03 00:00:00+00:00,670933
2017-11-04 00:00:00+00:00,588076
2017-11-05 00:00:00+00:00,555495
2017-11-06 00:00:00+00:00,608682
2017-11-07 00:00:00+00:00,714388
2017-11-08 00:00:00+00:00,646168
2017-11-09 00:00:00+00:00,728011
2017-11-10 00:00:00+00:00,619971
2017-11-11 00:00:00+00:00,455456
2017-11-12 00:00:00+00:00,467922
2017-11-13 00:00:00+00:00,694899
2017-11-14 00:00:00+00:00,604118
2017-11-15 00:00:00+00:00,709265
2017-11-16 00:00:00+00:00,677396
2017-11-17 00:00:00+00:00,684278
2017-11-18 00:00:00+00:00,614814
2017-11-19 00:00:00+00:00,603340
2017-11-20 00:00:00+00:00,734737
2017-11-21 00:00:00+00:00,753790
2017-11-22 00:00:00+00:00,673785
2017-11-23 00:00:00+00:00,747146
2017-11-24 00:00:00+00:00,698330
2017-11-25 00:00:00+00:00,697517
2017-11-26 00:00:00+00:00,712585
2017-11-27 00:00:00+00:00,829622
2017-11-28 00:00:00+00:00,816712
2017-11-29 00:00:00+00:00,902833
2017-11-30 00:00:00+00:00,851411
2017-12-01 00:00:00+00:00,869247
2017-12-02 00:00:00+00:00,683854
2017-12-03 00:00:00+00:00,762957
2017-12-04 00:00:00+00:00,885080
2017-12-05 00:00:00+00:00,891220
2017-12-06 00:00:00+00:00,978219
2017-12-07 00:00:00+00:00,869067
2017-12-08 00:00:00+00:00,901987
2017-12-09 00:00:00+00:00,877546
2017-12-10 00:00:00+00:00,739368
2017-12-11 00:00:00+00:00,867628
2017-12-12 00:00:00+00:00,867749
2017-12-13 00:00:00+00:00,958457
2017-12-14 00:00:00+00:00,1072829
2017-12-15 00:00:00+00:00,942373
2017-12-16 00:00:00+00:00,819281
2017-12-17 00:00:00+00:00,877437
2017-12-18 00:00:00+00:00,922458
2017-12-19 00:00:00+00:00,887666
2017-12-20 00:00:00+00:00,853837
2017-12-21 00:00:00+00:00,840711
2017-12-22 00:00:00+00:00,890703
2017-12-23 00:00:00+00:00,729611
2017-12-24 00:00:00+00:00,652183
2017-12-25 00:00:00+00:00,565044
2017-12-26 00:00:00+00:00,605826
2017-12-27 00:00:00+00:00,749167
2017-12-28 00:00:00+00:00,741462
2017-12-29 00:00:00+00:00,838899
2017-12-30 00:00:00+00:00,815072
2017-12-31 00:00:00+00:00,678645
2018-01-01 00:00:00+00:00,593257
2018-01-02 00:00:00+00:00,850776
2018-01-03 00:00:00+00:00,937500
2018-01-04 00:00:00+00:00,1054681
2018-01-05 00:00:00+00:00,888233
2018-01-06 00:00:00+00:00,889075
2018-01-07 00:00:00+00:00,909981
2018-01-08 00:00:00+00:00,895969
2018-01-09 00:00:00+00:00,919127
2018-01-10 00:00:00+00:00,876967
2018-01-11 00:00:00+00:00,821983
2018-01-12 00:00:00+00:00,746511
2018-01-13 00:00:00+00:00,652022
2018-01-14 00:00:00+00:00,592045
2018-01-15 00:00:00+00:00,670814
2018-01-16 00:00:00+00:00,737370
2018-01-17 00:00:00+00:00,768362
2018-01-18 00:00:00+00:00,744165
2018-01-19 00:00:00+00:00,578376
2018-01-20 00:00:00+00:00,559719
2018-01-21 00:00:00+00:00,522830
2018-01-22 00:00:00+00:00,574395
2018-01-23 00:00:00+00:00,547547
2018-01-24 00:00:00+00:00,576185
2018-01-25 00:00:00+00:00,539557
2018-01-26 00:00:00+00:00,514599
2018-01-27 00:00:00+00:00,541679
2018-01-28 00:00:00+00:00,492712
2018-01-29 00:00:00+00:00,532605
2018-01-30 00:00:00+00:00,531420
2018-01-31 00:00:00+00:00,481077
2018-02-01 00:00:00+00:00,591534
2018-02-02 00:00:00+00:00,551200
2018-02-03 00:00:00+00:00,436181
2018-02-04 00:00:00+00:00,396684
2018-02-05 00:00:00+00:00,486396
2018-02-06 00:00:00+00:00,589886
2018-02-07 00:00:00+00:00,489405
2018-02-08 00:00:00+00:00,398593
2018-02-09 00:00:00+00:00,462067
2018-02-10 00:00:00+00:00,421491
2018-02-11 00:00:00+00:00,368605
2018-02-12 00:00:00+00:00,437373
2018-02-13 00:00:00+00:00,414740
2018-02-14 00:00:00+00:00,450353
2018-02-15 00:00:00+00:00,475017
2018-02-16 00:00:00+00:00,422404
2018-02-17 00:00:00+00:00,401863
2018-02-18 00:00:00+00:00,378850
2018-02-19 00:00:00+00:00,436324
2018-02-20 00:00:00+00:00,455095
2018-02-21 00:00:00+00:00,459660
2018-02-22 00:00:00+00:00,499517
2018-02-23 00:00:00+00:00,424503
2018-02-24 00:00:00+00:00,355206
2018-02-25 00:00:00+00:00,355787
2018-02-26 00:00:00+00:00,435970
2018-02-27 00:00:00+00:00,494789
2018-02-28 00:00:00+00:00,469246
2018-03-01 00:00:00+00:00,514904
2018-03-02 00:00:00+00:00,524244
2018-03-03 00:00:00+00:00,416956
2018-03-04 00:00:00+00:00,383213
2018-03-05 00:00:00+00:00,457314
2018-03-06 00:00:00+00:00,453776
2018-03-07 00:00:00+00:00,474901
2018-03-08 00:00:00+00:00,439916
2018-03-09 00:00:00+00:00,487164
2018-03-10 00:00:00+00:00,354468
2018-03-11 00:00:00+00:00,349027
2018-03-12 00:00:00+00:00,426755
2018-03-13 00:00:00+00:00,419994
2018-03-14 00:00:00+00:00,418362
2018-03-15 00:00:00+00:00,459148
2018-03-16 00:00:00+00:00,457050
2018-03-17 00:00:00+00:00,352689
2018-03-18 00:00:00+00:00,382243
2018-03-19 00:00:00+00:00,421636
2018-03-20 00:00:00+00:00,423856
2018-03-21 00:00:00+00:00,424471
2018-03-22 00:00:00+00:00,418235
2018-03-23 00:00:00+00:00,430663
2018-03-24 00:00:00+00:00,360557
2018-03-25 00:00:00+00:00,318920
2018-03-26 00:00:00+00:00,416730
2018-03-27 00:00:00+00:00,414078
2018-03-28 00:00:00+00:00,395179
2018-03-29 00:00:00+00:00,428762
2018-03-30 00:00:00+00:00,449481
2018-03-31 00:00:00+00:00,332743
2018-04-01 00:00:00+00:00,316423
2018-04-02 00:00:00+00:00,377658
2018-04-03 00:00:00+00:00,435394
2018-04-04 00:00:00+00:00,432776
2018-04-05 00:00:00+00:00,398379
2018-04-06 00:00:00+00:00,471568
2018-04-07 00:00:00+00:00,331176
2018-04-08 00:00:00+00:00,311288
2018-04-09 00:00:00+00:00,384875
2018-04-10 00:00:00+00:00,414029
2018-04-11 00:00:00+00:00,399056
2018-04-12 00:00:00+00:00,442141
2018-04-13 00:00:00+00:00,503422
2018-04-14 00:00:00+00:00,363630
2018-04-15 00:00:00+00:00,408528
2018-04-16 00:00:00+00:00,433705
2018-04-17 00:00:00+00:00,451443
2018-04-18 00:00:00+00:00,451599
2018-04-19 00:00:00+00:00,499792
2018-04-20 00:00:00+00:00,509912
2018-04-21 00:00:00+00:00,437071
2018-04-22 00:00:00+00:00,396681
2018-04-23 00:00:00+00:00,488390
2018-04-24 00:00:00+00:00,548254
2018-04-25 00:00:00+00:00,476678
2018-04-26 00:00:00+00:00,482581
2018-04-27 00:00:00+00:00,502976
2018-04-28 00:00:00+00:00,429914
2018-04-29 00:00:00+00:00,415411
2018-04-30 00:00:00+00:00,480926
2018-05-01 00:00:00+00:00,490951
2018-05-02 00:00:00+00:00,468940
2018-05-03 00:00:00+00:00,501823
2018-05-04 00:00:00+00:00,513471
2018-05-05 00:00:00+00:00,450105
2018-05-06 00:00:00+00:00,386298
2018-05-07 00:00:00+00:00,450514
2018-05-08 00:00:00+00:00,480535
2018-05-09 00:00:00+00:00,459125
2018-05-10 00:00:00+00:00,465030
2018-05-11 00:00:00+00:00,510455
2018-05-12 00:00:00+00:00,434873
2018-05-13 00:00:00+00:00,364066
2018-05-14 00:00:00+00:00,469784
2018-05-15 00:00:00+00:00,477895
2018-05-16 00:00:00+00:00,455071
2018-05-17 00:00:00+00:00,420578
2018-05-18 00:00:00+00:00,499636
2018-05-19 00:00:00+00:00,378122
2018-05-20 00:00:00+00:00,369972
2018-05-21 00:00:00+00:00,445191
2018-05-22 00:00:00+00:00,441560
2018-05-23 00:00:00+00:00,481661
2018-05-24 00:00:00+00:00,447533
2018-05-25 00:00:00+00:00,464164
2018-05-26 00:00:00+00:00,356697
2018-05-27 00:00:00+00:00,337421
2018-05-28 00:00:00+00:00,407896
2018-05-29 00:00:00+00:00,442300
2018-05-30 00:00:00+00:00,443051
2018-05-31 00:00:00+00:00,454438
2018-06-01 00:00:00+00:00,551059
2018-06-02 00:00:00+00:00,386701
2018-06-03 00:00:00+00:00,369959
2018-06-04 00:00:00+00:00,449718
2018-06-05 00:00:00+00:00,460248
2018-06-06 00:00:00+00:00,451844
2018-06-07 00:00:00+00:00,433787
2018-06-08 00:00:00+00:00,477375
2018-06-09 00:00:00+00:00,370381
2018-06-10 00:00:00+00:00,392137
2018-06-11 00:00:00+00:00,446030
2018-06-12 00:00:00+00:00,447798
2018-06-13 00:00:00+00:00,458410
2018-06-14 00:00:00+00:00,440162
2018-06-15 00:00:00+00:00,475985
2018-06-16 00:00:00+00:00,343347
2018-06-17 00:00:00+00:00,326002
2018-06-18 00:00:00+00:00,424679
2018-06-19 00:00:00+00:00,413427
2018-06-20 00:00:00+00:00,425715
2018-06-21 00:00:00+00:00,420913
2018-06-22 00:00:00+00:00,469519
2018-06-23 00:00:00+00:00,368128
2018-06-24 00:00:00+00:00,349901
2018-06-25 00:00:00+00:00,415610
2018-06-26 00:00:00+00:00,410397
2018-06-27 00:00:00+00:00,397867
2018-06-28 00:00:00+00:00,396420
2018-06-29 00:00:00+00:00,453023
2018-06-30 00:00:00+00:00,368026
2018-07-01 00:00:00+00:00,341581
2018-07-02 00:00:00+00:00,433196
2018-07-03 00:00:00+00:00,456045
2018-07-04 00:00:00+00:00,435303
2018-07-05 00:00:00+00:00,413857
2018-07-06 00:00:00+00:00,529271
2018-07-07 00:00:00+00:00,357609
2018-07-08 00:00:00+00:00,350846
2018-07-09 00:00:00+00:00,425234
2018-07-10 00:00:00+00:00,445109
2018-07-11 00:00:00+00:00,413231
2018-07-12 00:00:00+00:00,405170
2018-07-13 00:00:00+00:00,473161
2018-07-14 00:00:00+00:00,362888
2018-07-15 00:00:00+00:00,346467
2018-07-16 00:00:00+00:00,431568
2018-07-17 00:00:00+00:00,487075
2018-07-18 00:00:00+00:00,494608
2018-07-19 00:00:00+00:00,465806
2018-07-20 00:00:00+00:00,496860
2018-07-21 00:00:00+00:00,386133
2018-07-22 00:00:00+00:00,366461
2018-07-23 00:00:00+00:00,473592
2018-07-24 00:00:00+00:00,532729
2018-07-25 00:00:00+00:00,525795
2018-07-26 00:00:00+00:00,479836
2018-07-27 00:00:00+00:00,517541
2018-07-28 00:00:00+00:00,395579
2018-07-29 00:00:00+00:00,380343
2018-07-30 00:00:00+00:00,479259
2018-07-31 00:00:00+00:00,500156
2018-08-01 00:00:00+00:00,495434
2018-08-02 00:00:00+00:00,469795
2018-08-03 00:00:00+00:00,537604
2018-08-04 00:00:00+00:00,416139
2018-08-05 00:00:00+00:00,374543
2018-08-06 00:00:00+00:00,452270
2018-08-07 00:00:00+00:00,477916
2018-08-08 00:00:00+00:00,498300
2018-08-09 00:00:00+00:00,467021
2018-08-10 00:00:00+00:00,509851
2018-08-11 00:00:00+00:00,389238
2018-08-12 00:00:00+00:00,361384
2018-08-13 00:00:00+00:00,459371
2018-08-14 00:00:00+00:00,514430
2018-08-15 00:00:00+00:00,539124
2018-08-16 00:00:00+00:00,479320
2018-08-17 00:00:00+00:00,512282
2018-08-18 00:00:00+00:00,399269
2018-08-19 00:00:00+00:00,401848
2018-08-20 00:00:00+00:00,459834
2018-08-21 00:00:00+00:00,449805
2018-08-22 00:00:00+00:00,484253
2018-08-23 00:00:00+00:00,444186
2018-08-24 00:00:00+00:00,487974
2018-08-25 00:00:00+00:00,415321
2018-08-26 00:00:00+00:00,368721
2018-08-27 00:00:00+00:00,463950
2018-08-28 00:00:00+00:00,488571
2018-08-29 00:00:00+00:00,509186
