Time,seller-exhaustion-constant-btc-24h
2011-12-25 00:00:00+00:00,0.07719779713245536
2011-12-26 00:00:00+00:00,0.0779415694947151
2011-12-27 00:00:00+00:00,0.07910338584869354
2011-12-28 00:00:00+00:00,0.07807033634833702
2011-12-29 00:00:00+00:00,0.07721158438364771
2011-12-30 00:00:00+00:00,0.08182506350453932
2011-12-31 00:00:00+00:00,0.08255478793259606
2012-01-01 00:00:00+00:00,0.08494468209329656
2012-01-02 00:00:00+00:00,0.08833578304080908
2012-01-03 00:00:00+00:00,0.0940220582639427
2012-01-04 00:00:00+00:00,0.10245313024914444
2012-01-05 00:00:00+00:00,0.10036653061204885
2012-01-06 00:00:00+00:00,0.10411372999350187
2012-01-07 00:00:00+00:00,0.11739250504331142
2012-01-08 00:00:00+00:00,0.12340323444627721
2012-01-09 00:00:00+00:00,0.1276188153558549
2012-01-10 00:00:00+00:00,0.13923784854383459
2012-01-11 00:00:00+00:00,0.14099877582695597
2012-01-12 00:00:00+00:00,0.14174859563045505
2012-01-13 00:00:00+00:00,0.13697408217780074
2012-01-14 00:00:00+00:00,0.1474643990909247
2012-01-15 00:00:00+00:00,0.14503512639849458
2012-01-16 00:00:00+00:00,0.13354930247804925
2012-01-17 00:00:00+00:00,0.12324722827075534
2012-01-18 00:00:00+00:00,0.1362928066725749
2012-01-19 00:00:00+00:00,0.13491618794263005
2012-01-20 00:00:00+00:00,0.12719367436580442
2012-01-21 00:00:00+00:00,0.11793165309917275
2012-01-22 00:00:00+00:00,0.12077019015998555
2012-01-23 00:00:00+00:00,0.11669402969885424
2012-01-24 00:00:00+00:00,0.10846124985116244
2012-01-25 00:00:00+00:00,0.0971633233735887
2012-01-26 00:00:00+00:00,0.09488890930060521
2012-01-27 00:00:00+00:00,0.09549756599859875
2012-01-28 00:00:00+00:00,0.08826069152620146
2012-01-29 00:00:00+00:00,0.0760563475717851
2012-01-30 00:00:00+00:00,0.07067529080594469
2012-01-31 00:00:00+00:00,0.06544909853994364
2012-02-01 00:00:00+00:00,0.0706315778273118
