Time,total-addresses-btc-24h
2016-05-28 00:00:00+00:00,150168743
2016-05-29 00:00:00+00:00,150356544
2016-05-30 00:00:00+00:00,150577893
2016-05-31 00:00:00+00:00,150804595
2016-06-01 00:00:00+00:00,151046579
2016-06-02 00:00:00+00:00,151279874
2016-06-03 00:00:00+00:00,151521580
2016-06-04 00:00:00+00:00,151722434
2016-06-05 00:00:00+00:00,151918565
2016-06-06 00:00:00+00:00,152154506
2016-06-07 00:00:00+00:00,152400527
2016-06-08 00:00:00+00:00,152638484
2016-06-09 00:00:00+00:00,152891657
2016-06-10 00:00:00+00:00,153135120
2016-06-11 00:00:00+00:00,153353055
2016-06-12 00:00:00+00:00,153568571
2016-06-13 00:00:00+00:00,153829173
2016-06-14 00:00:00+00:00,154085950
2016-06-15 00:00:00+00:00,154358686
2016-06-16 00:00:00+00:00,154636219
2016-06-17 00:00:00+00:00,154906795
2016-06-18 00:00:00+00:00,155151215
2016-06-19 00:00:00+00:00,155374071
2016-06-20 00:00:00+00:00,155639160
2016-06-21 00:00:00+00:00,155907963
2016-06-22 00:00:00+00:00,156157198
2016-06-23 00:00:00+00:00,156418492
2016-06-24 00:00:00+00:00,156675026
2016-06-25 00:00:00+00:00,156896651
2016-06-26 00:00:00+00:00,157091495
2016-06-27 00:00:00+00:00,157326007
2016-06-28 00:00:00+00:00,157574567
2016-06-29 00:00:00+00:00,157814274
2016-06-30 00:00:00+00:00,158066720
2016-07-01 00:00:00+00:00,158298391
2016-07-02 00:00:00+00:00,158514398
2016-07-03 00:00:00+00:00,158708630
2016-07-04 00:00:00+00:00,158942113
2016-07-05 00:00:00+00:00,159178324
2016-07-06 00:00:00+00:00,159417664
2016-07-07 00:00:00+00:00,159659727
2016-07-08 00:00:00+00:00,159884986
2016-07-09 00:00:00+00:00,160093114
2016-07-10 00:00:00+00:00,160276172
2016-07-11 00:00:00+00:00,160508622
2016-07-12 00:00:00+00:00,160751346
2016-07-13 00:00:00+00:00,160984269
2016-07-14 00:00:00+00:00,161218154
2016-07-15 00:00:00+00:00,161447945
2016-07-16 00:00:00+00:00,161654183
2016-07-17 00:00:00+00:00,161840412
2016-07-18 00:00:00+00:00,162074491
2016-07-19 00:00:00+00:00,162302919
2016-07-20 00:00:00+00:00,162542048
2016-07-21 00:00:00+00:00,162767000
2016-07-22 00:00:00+00:00,162996590
2016-07-23 00:00:00+00:00,163199876
2016-07-24 00:00:00+00:00,163390592
2016-07-25 00:00:00+00:00,163632071
2016-07-26 00:00:00+00:00,163879449
2016-07-27 00:00:00+00:00,164120944
2016-07-28 00:00:00+00:00,164361453
2016-07-29 00:00:00+00:00,164591461
2016-07-30 00:00:00+00:00,164796533
2016-07-31 00:00:00+00:00,164994772
2016-08-01 00:00:00+00:00,165235486
2016-08-02 00:00:00+00:00,165504701
2016-08-03 00:00:00+00:00,165763605
2016-08-04 00:00:00+00:00,166009149
2016-08-05 00:00:00+00:00,166254479
2016-08-06 00:00:00+00:00,166468233
2016-08-07 00:00:00+00:00,166660689
2016-08-08 00:00:00+00:00,166902701
2016-08-09 00:00:00+00:00,167153279
2016-08-10 00:00:00+00:00,167414195
2016-08-11 00:00:00+00:00,167682048
2016-08-12 00:00:00+00:00,167929923
2016-08-13 00:00:00+00:00,168153513
2016-08-14 00:00:00+00:00,168359319
2016-08-15 00:00:00+00:00,168576646
2016-08-16 00:00:00+00:00,168846666
2016-08-17 00:00:00+00:00,169108677
2016-08-18 00:00:00+00:00,169371065
2016-08-19 00:00:00+00:00,169632910
2016-08-20 00:00:00+00:00,169878018
2016-08-21 00:00:00+00:00,170088805
2016-08-22 00:00:00+00:00,170342736
2016-08-23 00:00:00+00:00,170608468
2016-08-24 00:00:00+00:00,170871051
2016-08-25 00:00:00+00:00,171122010
2016-08-26 00:00:00+00:00,171371731
2016-08-27 00:00:00+00:00,171600279
2016-08-28 00:00:00+00:00,171802437
2016-08-29 00:00:00+00:00,172040126
2016-08-30 00:00:00+00:00,172318383
2016-08-31 00:00:00+00:00,172578214
2016-09-01 00:00:00+00:00,172835132
2016-09-02 00:00:00+00:00,173083577
2016-09-03 00:00:00+00:00,173315007
2016-09-04 00:00:00+00:00,173531709
2016-09-05 00:00:00+00:00,173794014
2016-09-06 00:00:00+00:00,174061248
2016-09-07 00:00:00+00:00,174341471
2016-09-08 00:00:00+00:00,174612479
2016-09-09 00:00:00+00:00,174875900
2016-09-10 00:00:00+00:00,175115228
2016-09-11 00:00:00+00:00,175348428
2016-09-12 00:00:00+00:00,175604158
2016-09-13 00:00:00+00:00,175880737
2016-09-14 00:00:00+00:00,176151768
2016-09-15 00:00:00+00:00,176421023
2016-09-16 00:00:00+00:00,176668582
2016-09-17 00:00:00+00:00,176927903
2016-09-18 00:00:00+00:00,177152754
2016-09-19 00:00:00+00:00,177417602
2016-09-20 00:00:00+00:00,177703871
2016-09-21 00:00:00+00:00,177982305
2016-09-22 00:00:00+00:00,178249262
2016-09-23 00:00:00+00:00,178516712
2016-09-24 00:00:00+00:00,178761675
2016-09-25 00:00:00+00:00,178995916
2016-09-26 00:00:00+00:00,179278392
2016-09-27 00:00:00+00:00,179573826
2016-09-28 00:00:00+00:00,179866342
2016-09-29 00:00:00+00:00,180166846
2016-09-30 00:00:00+00:00,180469303
2016-10-01 00:00:00+00:00,180733690
2016-10-02 00:00:00+00:00,180968619
2016-10-03 00:00:00+00:00,181286991
2016-10-04 00:00:00+00:00,181617215
2016-10-05 00:00:00+00:00,181938855
2016-10-06 00:00:00+00:00,182275251
2016-10-07 00:00:00+00:00,182595195
2016-10-08 00:00:00+00:00,182895302
2016-10-09 00:00:00+00:00,183149267
2016-10-10 00:00:00+00:00,183417830
2016-10-11 00:00:00+00:00,183730930
2016-10-12 00:00:00+00:00,184011860
2016-10-13 00:00:00+00:00,184294665
2016-10-14 00:00:00+00:00,184590829
2016-10-15 00:00:00+00:00,184855698
2016-10-16 00:00:00+00:00,185103046
2016-10-17 00:00:00+00:00,185397148
2016-10-18 00:00:00+00:00,185704267
2016-10-19 00:00:00+00:00,185947310
2016-10-20 00:00:00+00:00,186285197
2016-10-21 00:00:00+00:00,186601226
2016-10-22 00:00:00+00:00,186866488
2016-10-23 00:00:00+00:00,187102703
2016-10-24 00:00:00+00:00,187379280
2016-10-25 00:00:00+00:00,187674659
2016-10-26 00:00:00+00:00,187958724
2016-10-27 00:00:00+00:00,188336184
2016-10-28 00:00:00+00:00,188640753
2016-10-29 00:00:00+00:00,188919144
2016-10-30 00:00:00+00:00,189167298
2016-10-31 00:00:00+00:00,189457020
2016-11-01 00:00:00+00:00,189755134
2016-11-02 00:00:00+00:00,190086893
2016-11-03 00:00:00+00:00,190419497
2016-11-04 00:00:00+00:00,190731373
2016-11-05 00:00:00+00:00,191031111
2016-11-06 00:00:00+00:00,191304326
2016-11-07 00:00:00+00:00,191640730
2016-11-08 00:00:00+00:00,192001974
2016-11-09 00:00:00+00:00,192331736
2016-11-10 00:00:00+00:00,192667719
2016-11-11 00:00:00+00:00,192980439
2016-11-12 00:00:00+00:00,193272193
2016-11-13 00:00:00+00:00,193547883
2016-11-14 00:00:00+00:00,193882985
2016-11-15 00:00:00+00:00,194235206
2016-11-16 00:00:00+00:00,194572994
2016-11-17 00:00:00+00:00,194912049
2016-11-18 00:00:00+00:00,195250927
2016-11-19 00:00:00+00:00,195562596
2016-11-20 00:00:00+00:00,195857471
2016-11-21 00:00:00+00:00,196205475
2016-11-22 00:00:00+00:00,196555852
2016-11-23 00:00:00+00:00,196892877
2016-11-24 00:00:00+00:00,197285687
2016-11-25 00:00:00+00:00,197652151
2016-11-26 00:00:00+00:00,197984696
2016-11-27 00:00:00+00:00,198271268
2016-11-28 00:00:00+00:00,198640167
2016-11-29 00:00:00+00:00,198995147
2016-11-30 00:00:00+00:00,199356470
2016-12-01 00:00:00+00:00,199651675
2016-12-02 00:00:00+00:00,200065574
2016-12-03 00:00:00+00:00,200420538
2016-12-04 00:00:00+00:00,200725518
2016-12-05 00:00:00+00:00,201085013
2016-12-06 00:00:00+00:00,201504109
2016-12-07 00:00:00+00:00,201899746
2016-12-08 00:00:00+00:00,202254031
2016-12-09 00:00:00+00:00,202589822
2016-12-10 00:00:00+00:00,202905377
2016-12-11 00:00:00+00:00,203195113
2016-12-12 00:00:00+00:00,203534731
2016-12-13 00:00:00+00:00,203894472
2016-12-14 00:00:00+00:00,204247628
2016-12-15 00:00:00+00:00,204595064
2016-12-16 00:00:00+00:00,204940433
2016-12-17 00:00:00+00:00,205240140
2016-12-18 00:00:00+00:00,205523485
2016-12-19 00:00:00+00:00,205871402
2016-12-20 00:00:00+00:00,206231747
2016-12-21 00:00:00+00:00,206624065
2016-12-22 00:00:00+00:00,207010432
2016-12-23 00:00:00+00:00,207381089
2016-12-24 00:00:00+00:00,207673813
2016-12-25 00:00:00+00:00,207904942
2016-12-26 00:00:00+00:00,208200668
2016-12-27 00:00:00+00:00,208560312
2016-12-28 00:00:00+00:00,208932862
2016-12-29 00:00:00+00:00,209305862
2016-12-30 00:00:00+00:00,209659034
2016-12-31 00:00:00+00:00,209964739
2017-01-01 00:00:00+00:00,210176230
2017-01-02 00:00:00+00:00,210525354
2017-01-03 00:00:00+00:00,210886882
2017-01-04 00:00:00+00:00,211279286
2017-01-05 00:00:00+00:00,211629495
2017-01-06 00:00:00+00:00,212028289
2017-01-07 00:00:00+00:00,212358731
2017-01-08 00:00:00+00:00,212662586
2017-01-09 00:00:00+00:00,212990463
2017-01-10 00:00:00+00:00,213362597
2017-01-11 00:00:00+00:00,213706196
2017-01-12 00:00:00+00:00,214047146
2017-01-13 00:00:00+00:00,214374504
2017-01-14 00:00:00+00:00,214669193
2017-01-15 00:00:00+00:00,214947644
2017-01-16 00:00:00+00:00,215272414
2017-01-17 00:00:00+00:00,215626417
2017-01-18 00:00:00+00:00,215979462
2017-01-19 00:00:00+00:00,216342854
2017-01-20 00:00:00+00:00,216704027
2017-01-21 00:00:00+00:00,217027288
2017-01-22 00:00:00+00:00,217313168
2017-01-23 00:00:00+00:00,217599507
2017-01-24 00:00:00+00:00,217964599
2017-01-25 00:00:00+00:00,218328940
2017-01-26 00:00:00+00:00,218698077
2017-01-27 00:00:00+00:00,219025046
2017-01-28 00:00:00+00:00,219338626
2017-01-29 00:00:00+00:00,219637605
2017-01-30 00:00:00+00:00,219944444
2017-01-31 00:00:00+00:00,220323536
2017-02-01 00:00:00+00:00,220753356
2017-02-02 00:00:00+00:00,221067475
2017-02-03 00:00:00+00:00,221476453
2017-02-04 00:00:00+00:00,221824301
2017-02-05 00:00:00+00:00,222179037
2017-02-06 00:00:00+00:00,222462445
2017-02-07 00:00:00+00:00,222872799
2017-02-08 00:00:00+00:00,223234302
2017-02-09 00:00:00+00:00,223644272
2017-02-10 00:00:00+00:00,223997281
2017-02-11 00:00:00+00:00,224309585
2017-02-12 00:00:00+00:00,224587623
2017-02-13 00:00:00+00:00,224928017
2017-02-14 00:00:00+00:00,225295153
2017-02-15 00:00:00+00:00,225638714
2017-02-16 00:00:00+00:00,225971207
2017-02-17 00:00:00+00:00,226349593
2017-02-18 00:00:00+00:00,226689403
2017-02-19 00:00:00+00:00,226994888
2017-02-20 00:00:00+00:00,227327956
2017-02-21 00:00:00+00:00,227660632
2017-02-22 00:00:00+00:00,227995802
2017-02-23 00:00:00+00:00,228384305
2017-02-24 00:00:00+00:00,228796317
2017-02-25 00:00:00+00:00,229167576
2017-02-26 00:00:00+00:00,229473108
2017-02-27 00:00:00+00:00,229805582
2017-02-28 00:00:00+00:00,230182924
2017-03-01 00:00:00+00:00,230551806
2017-03-02 00:00:00+00:00,230946454
2017-03-03 00:00:00+00:00,231354617
2017-03-04 00:00:00+00:00,231681486
2017-03-05 00:00:00+00:00,232028530
2017-03-06 00:00:00+00:00,232390048
2017-03-07 00:00:00+00:00,232795594
2017-03-08 00:00:00+00:00,233159518
2017-03-09 00:00:00+00:00,233538499
2017-03-10 00:00:00+00:00,233919451
2017-03-11 00:00:00+00:00,234270711
2017-03-12 00:00:00+00:00,234549766
2017-03-13 00:00:00+00:00,234890179
2017-03-14 00:00:00+00:00,235279759
2017-03-15 00:00:00+00:00,235643216
2017-03-16 00:00:00+00:00,236059709
2017-03-17 00:00:00+00:00,236420789
2017-03-18 00:00:00+00:00,236754359
2017-03-19 00:00:00+00:00,237092615
2017-03-20 00:00:00+00:00,237441938
2017-03-21 00:00:00+00:00,237814969
2017-03-22 00:00:00+00:00,238217345
2017-03-23 00:00:00+00:00,238583376
2017-03-24 00:00:00+00:00,238947487
2017-03-25 00:00:00+00:00,239275580
2017-03-26 00:00:00+00:00,239579536
2017-03-27 00:00:00+00:00,239886477
2017-03-28 00:00:00+00:00,240273077
2017-03-29 00:00:00+00:00,240644934
2017-03-30 00:00:00+00:00,241004439
2017-03-31 00:00:00+00:00,241348994
2017-04-01 00:00:00+00:00,241683318
2017-04-02 00:00:00+00:00,241999968
2017-04-03 00:00:00+00:00,242371331
2017-04-04 00:00:00+00:00,242715406
2017-04-05 00:00:00+00:00,243117213
2017-04-06 00:00:00+00:00,243499038
2017-04-07 00:00:00+00:00,243877026
2017-04-08 00:00:00+00:00,244184976
2017-04-09 00:00:00+00:00,244502080
2017-04-10 00:00:00+00:00,244876535
2017-04-11 00:00:00+00:00,245286937
2017-04-12 00:00:00+00:00,245669868
2017-04-13 00:00:00+00:00,245983950
2017-04-14 00:00:00+00:00,246372245
2017-04-15 00:00:00+00:00,246716970
2017-04-16 00:00:00+00:00,246995358
2017-04-17 00:00:00+00:00,247320039
2017-04-18 00:00:00+00:00,247711359
2017-04-19 00:00:00+00:00,248109646
2017-04-20 00:00:00+00:00,248461360
2017-04-21 00:00:00+00:00,248885466
2017-04-22 00:00:00+00:00,249234951
2017-04-23 00:00:00+00:00,249557484
2017-04-24 00:00:00+00:00,249862074
2017-04-25 00:00:00+00:00,250285963
2017-04-26 00:00:00+00:00,250725652
2017-04-27 00:00:00+00:00,251114285
2017-04-28 00:00:00+00:00,251521307
2017-04-29 00:00:00+00:00,251951854
2017-04-30 00:00:00+00:00,252303079
2017-05-01 00:00:00+00:00,252677055
2017-05-02 00:00:00+00:00,253105741
2017-05-03 00:00:00+00:00,253498005
2017-05-04 00:00:00+00:00,253967667
2017-05-05 00:00:00+00:00,254323778
2017-05-06 00:00:00+00:00,254797566
2017-05-07 00:00:00+00:00,255185925
2017-05-08 00:00:00+00:00,255657328
2017-05-09 00:00:00+00:00,256099565
2017-05-10 00:00:00+00:00,256504831
2017-05-11 00:00:00+00:00,256898712
2017-05-12 00:00:00+00:00,257313831
2017-05-13 00:00:00+00:00,257742681
2017-05-14 00:00:00+00:00,258226157
2017-05-15 00:00:00+00:00,258648903
2017-05-16 00:00:00+00:00,258961028
2017-05-17 00:00:00+00:00,259378065
2017-05-18 00:00:00+00:00,259767015
2017-05-19 00:00:00+00:00,260197276
2017-05-20 00:00:00+00:00,260675271
2017-05-21 00:00:00+00:00,261108312
2017-05-22 00:00:00+00:00,261548614
2017-05-23 00:00:00+00:00,262032692
2017-05-24 00:00:00+00:00,262479285
2017-05-25 00:00:00+00:00,262951512
2017-05-26 00:00:00+00:00,263420283
2017-05-27 00:00:00+00:00,263866464
2017-05-28 00:00:00+00:00,264261158
2017-05-29 00:00:00+00:00,264676445
2017-05-30 00:00:00+00:00,265133756
2017-05-31 00:00:00+00:00,265568531
2017-06-01 00:00:00+00:00,266004111
2017-06-02 00:00:00+00:00,266374457
2017-06-03 00:00:00+00:00,266780686
2017-06-04 00:00:00+00:00,267139496
2017-06-05 00:00:00+00:00,267545458
2017-06-06 00:00:00+00:00,267973894
2017-06-07 00:00:00+00:00,268452518
2017-06-08 00:00:00+00:00,268879612
2017-06-09 00:00:00+00:00,269282113
2017-06-10 00:00:00+00:00,269636683
2017-06-11 00:00:00+00:00,269952576
2017-06-12 00:00:00+00:00,270336450
2017-06-13 00:00:00+00:00,270759441
2017-06-14 00:00:00+00:00,271164233
2017-06-15 00:00:00+00:00,271571677
2017-06-16 00:00:00+00:00,271945959
2017-06-17 00:00:00+00:00,272275555
2017-06-18 00:00:00+00:00,272565264
2017-06-19 00:00:00+00:00,272944268
2017-06-20 00:00:00+00:00,273346162
2017-06-21 00:00:00+00:00,273759955
2017-06-22 00:00:00+00:00,274134683
2017-06-23 00:00:00+00:00,274486854
2017-06-24 00:00:00+00:00,274800759
2017-06-25 00:00:00+00:00,275050584
2017-06-26 00:00:00+00:00,275405850
2017-06-27 00:00:00+00:00,275768970
2017-06-28 00:00:00+00:00,276157289
2017-06-29 00:00:00+00:00,276489815
2017-06-30 00:00:00+00:00,276857791
2017-07-01 00:00:00+00:00,277158823
2017-07-02 00:00:00+00:00,277426488
2017-07-03 00:00:00+00:00,277773568
2017-07-04 00:00:00+00:00,278131152
2017-07-05 00:00:00+00:00,278456865
2017-07-06 00:00:00+00:00,278783143
2017-07-07 00:00:00+00:00,279169174
2017-07-08 00:00:00+00:00,279475787
2017-07-09 00:00:00+00:00,279740381
2017-07-10 00:00:00+00:00,280095801
2017-07-11 00:00:00+00:00,280464384
2017-07-12 00:00:00+00:00,280824762
2017-07-13 00:00:00+00:00,281174618
2017-07-14 00:00:00+00:00,281497175
2017-07-15 00:00:00+00:00,281801079
2017-07-16 00:00:00+00:00,282079703
2017-07-17 00:00:00+00:00,282413314
2017-07-18 00:00:00+00:00,282788641
2017-07-19 00:00:00+00:00,283153340
2017-07-20 00:00:00+00:00,283490057
2017-07-21 00:00:00+00:00,283869749
2017-07-22 00:00:00+00:00,284169406
2017-07-23 00:00:00+00:00,284419719
2017-07-24 00:00:00+00:00,284754203
2017-07-25 00:00:00+00:00,285101357
2017-07-26 00:00:00+00:00,285437470
2017-07-27 00:00:00+00:00,285755760
2017-07-28 00:00:00+00:00,286107977
2017-07-29 00:00:00+00:00,286400612
2017-07-30 00:00:00+00:00,286683461
2017-07-31 00:00:00+00:00,287038216
2017-08-01 00:00:00+00:00,287252371
2017-08-02 00:00:00+00:00,287557683
2017-08-03 00:00:00+00:00,287872771
2017-08-04 00:00:00+00:00,288206788
2017-08-05 00:00:00+00:00,288548670
2017-08-06 00:00:00+00:00,288838782
2017-08-07 00:00:00+00:00,289209205
2017-08-08 00:00:00+00:00,289612317
2017-08-09 00:00:00+00:00,290001228
2017-08-10 00:00:00+00:00,290388296
2017-08-11 00:00:00+00:00,290814580
2017-08-12 00:00:00+00:00,291185982
2017-08-13 00:00:00+00:00,291561793
2017-08-14 00:00:00+00:00,291949279
2017-08-15 00:00:00+00:00,292399526
2017-08-16 00:00:00+00:00,292801000
2017-08-17 00:00:00+00:00,293260661
2017-08-18 00:00:00+00:00,293661291
2017-08-19 00:00:00+00:00,294029048
2017-08-20 00:00:00+00:00,294334385
2017-08-21 00:00:00+00:00,294687908
2017-08-22 00:00:00+00:00,294988537
2017-08-23 00:00:00+00:00,295439638
2017-08-24 00:00:00+00:00,295748590
2017-08-25 00:00:00+00:00,296066823
2017-08-26 00:00:00+00:00,296403963
2017-08-27 00:00:00+00:00,296754162
2017-08-28 00:00:00+00:00,297092789
2017-08-29 00:00:00+00:00,297509168
2017-08-30 00:00:00+00:00,297909029
2017-08-31 00:00:00+00:00,298322497
2017-09-01 00:00:00+00:00,298735888
2017-09-02 00:00:00+00:00,299084283
2017-09-03 00:00:00+00:00,299371912
2017-09-04 00:00:00+00:00,299756656
2017-09-05 00:00:00+00:00,300162594
2017-09-06 00:00:00+00:00,300573197
2017-09-07 00:00:00+00:00,300949353
2017-09-08 00:00:00+00:00,301345073
2017-09-09 00:00:00+00:00,301657625
2017-09-10 00:00:00+00:00,301936627
2017-09-11 00:00:00+00:00,302303194
2017-09-12 00:00:00+00:00,302680781
2017-09-13 00:00:00+00:00,303058323
2017-09-14 00:00:00+00:00,303442859
2017-09-15 00:00:00+00:00,303864496
2017-09-16 00:00:00+00:00,304197340
2017-09-17 00:00:00+00:00,304488317
2017-09-18 00:00:00+00:00,304821891
2017-09-19 00:00:00+00:00,305231358
2017-09-20 00:00:00+00:00,305581564
2017-09-21 00:00:00+00:00,305952317
2017-09-22 00:00:00+00:00,306290105
2017-09-23 00:00:00+00:00,306581134
2017-09-24 00:00:00+00:00,306848008
2017-09-25 00:00:00+00:00,307186335
2017-09-26 00:00:00+00:00,307568556
2017-09-27 00:00:00+00:00,307945483
2017-09-28 00:00:00+00:00,308344617
2017-09-29 00:00:00+00:00,308716997
2017-09-30 00:00:00+00:00,309033162
2017-10-01 00:00:00+00:00,309329355
2017-10-02 00:00:00+00:00,309740944
2017-10-03 00:00:00+00:00,310150200
2017-10-04 00:00:00+00:00,310495678
2017-10-05 00:00:00+00:00,310885454
2017-10-06 00:00:00+00:00,311287184
2017-10-07 00:00:00+00:00,311637821
2017-10-08 00:00:00+00:00,311968159
2017-10-09 00:00:00+00:00,312377821
2017-10-10 00:00:00+00:00,312799803
2017-10-11 00:00:00+00:00,313219879
2017-10-12 00:00:00+00:00,313644460
2017-10-13 00:00:00+00:00,314093411
2017-10-14 00:00:00+00:00,314499305
2017-10-15 00:00:00+00:00,314895057
2017-10-16 00:00:00+00:00,315343672
2017-10-17 00:00:00+00:00,315819106
2017-10-18 00:00:00+00:00,316280531
2017-10-19 00:00:00+00:00,316767692
2017-10-20 00:00:00+00:00,317192692
2017-10-21 00:00:00+00:00,317616330
2017-10-22 00:00:00+00:00,317999794
2017-10-23 00:00:00+00:00,318456651
2017-10-24 00:00:00+00:00,318958934
2017-10-25 00:00:00+00:00,319405002
2017-10-26 00:00:00+00:00,319788383
2017-10-27 00:00:00+00:00,320158832
2017-10-28 00:00:00+00:00,320462212
2017-10-29 00:00:00+00:00,320922747
2017-10-30 00:00:00+00:00,321398226
2017-10-31 00:00:00+00:00,321827145
2017-11-01 00:00:00+00:00,322346000
2017-11-02 00:00:00+00:00,322860829
2017-11-03 00:00:00+00:00,323299891
2017-11-04 00:00:00+00:00,323731488
2017-11-05 00:00:00+00:00,324108578
2017-11-06 00:00:00+00:00,324526341
2017-11-07 00:00:00+00:00,325021833
2017-11-08 00:00:00+00:00,325474101
2017-11-09 00:00:00+00:00,325985322
2017-11-10 00:00:00+00:00,326405029
2017-11-11 00:00:00+00:00,326704754
2017-11-12 00:00:00+00:00,327010793
2017-11-13 00:00:00+00:00,327484638
2017-11-14 00:00:00+00:00,327900312
2017-11-15 00:00:00+00:00,328386293
2017-11-16 00:00:00+00:00,328846572
2017-11-17 00:00:00+00:00,329284222
2017-11-18 00:00:00+00:00,329695262
2017-11-19 00:00:00+00:00,330090908
2017-11-20 00:00:00+00:00,330589141
2017-11-21 00:00:00+00:00,331108710
2017-11-22 00:00:00+00:00,331571382
2017-11-23 00:00:00+00:00,332086452
2017-11-24 00:00:00+00:00,332537047
2017-11-25 00:00:00+00:00,333018717
2017-11-26 00:00:00+00:00,333519779
2017-11-27 00:00:00+00:00,334106433
2017-11-28 00:00:00+00:00,334684971
2017-11-29 00:00:00+00:00,335324058
2017-11-30 00:00:00+00:00,335913576
2017-12-01 00:00:00+00:00,336490441
2017-12-02 00:00:00+00:00,336957267
2017-12-03 00:00:00+00:00,337482179
2017-12-04 00:00:00+00:00,338095601
2017-12-05 00:00:00+00:00,338717331
2017-12-06 00:00:00+00:00,339415206
2017-12-07 00:00:00+00:00,340056233
2017-12-08 00:00:00+00:00,340713752
2017-12-09 00:00:00+00:00,341345509
2017-12-10 00:00:00+00:00,341869897
2017-12-11 00:00:00+00:00,342467698
2017-12-12 00:00:00+00:00,343077905
2017-12-13 00:00:00+00:00,343760084
2017-12-14 00:00:00+00:00,344560264
2017-12-15 00:00:00+00:00,345219615
2017-12-16 00:00:00+00:00,345798332
2017-12-17 00:00:00+00:00,346423413
2017-12-18 00:00:00+00:00,347070500
2017-12-19 00:00:00+00:00,347707329
2017-12-20 00:00:00+00:00,348315584
2017-12-21 00:00:00+00:00,348892174
2017-12-22 00:00:00+00:00,349505532
2017-12-23 00:00:00+00:00,349988481
2017-12-24 00:00:00+00:00,350406534
2017-12-25 00:00:00+00:00,350753932
2017-12-26 00:00:00+00:00,351145924
2017-12-27 00:00:00+00:00,351654124
2017-12-28 00:00:00+00:00,352150397
2017-12-29 00:00:00+00:00,352713531
2017-12-30 00:00:00+00:00,353262140
2017-12-31 00:00:00+00:00,353703286
2018-01-01 00:00:00+00:00,354079681
2018-01-02 00:00:00+00:00,354644463
2018-01-03 00:00:00+00:00,355294816
2018-01-04 00:00:00+00:00,356000318
2018-01-05 00:00:00+00:00,356593075
2018-01-06 00:00:00+00:00,357182785
2018-01-07 00:00:00+00:00,357803885
2018-01-08 00:00:00+00:00,358382276
2018-01-09 00:00:00+00:00,358999482
2018-01-10 00:00:00+00:00,359583062
2018-01-11 00:00:00+00:00,360134883
2018-01-12 00:00:00+00:00,360625369
2018-01-13 00:00:00+00:00,361058371
2018-01-14 00:00:00+00:00,361438881
2018-01-15 00:00:00+00:00,361887752
2018-01-16 00:00:00+00:00,362364774
2018-01-17 00:00:00+00:00,362866320
2018-01-18 00:00:00+00:00,363352712
2018-01-19 00:00:00+00:00,363731907
2018-01-20 00:00:00+00:00,364105467
2018-01-21 00:00:00+00:00,364428633
2018-01-22 00:00:00+00:00,364798048
2018-01-23 00:00:00+00:00,365149760
2018-01-24 00:00:00+00:00,365530249
2018-01-25 00:00:00+00:00,365882457
2018-01-26 00:00:00+00:00,366219352
2018-01-27 00:00:00+00:00,366605451
2018-01-28 00:00:00+00:00,366916089
2018-01-29 00:00:00+00:00,367258231
2018-01-30 00:00:00+00:00,367611051
2018-01-31 00:00:00+00:00,367924550
2018-02-01 00:00:00+00:00,368309563
2018-02-02 00:00:00+00:00,368660032
2018-02-03 00:00:00+00:00,368936648
2018-02-04 00:00:00+00:00,369184938
2018-02-05 00:00:00+00:00,369493226
2018-02-06 00:00:00+00:00,369851566
2018-02-07 00:00:00+00:00,370167090
2018-02-08 00:00:00+00:00,370424765
2018-02-09 00:00:00+00:00,370702172
2018-02-10 00:00:00+00:00,370976062
2018-02-11 00:00:00+00:00,371202925
2018-02-12 00:00:00+00:00,371489295
2018-02-13 00:00:00+00:00,371768538
2018-02-14 00:00:00+00:00,372063189
2018-02-15 00:00:00+00:00,372365490
2018-02-16 00:00:00+00:00,372644241
2018-02-17 00:00:00+00:00,372907287
2018-02-18 00:00:00+00:00,373149861
2018-02-19 00:00:00+00:00,373435293
2018-02-20 00:00:00+00:00,373741716
2018-02-21 00:00:00+00:00,374047846
2018-02-22 00:00:00+00:00,374325899
2018-02-23 00:00:00+00:00,374596429
2018-02-24 00:00:00+00:00,374819339
2018-02-25 00:00:00+00:00,375037743
2018-02-26 00:00:00+00:00,375315893
2018-02-27 00:00:00+00:00,375644263
2018-02-28 00:00:00+00:00,375917303
2018-03-01 00:00:00+00:00,376261398
2018-03-02 00:00:00+00:00,376561741
2018-03-03 00:00:00+00:00,376827137
2018-03-04 00:00:00+00:00,377071672
2018-03-05 00:00:00+00:00,377377934
2018-03-06 00:00:00+00:00,377673835
2018-03-07 00:00:00+00:00,377975926
2018-03-08 00:00:00+00:00,378258010
2018-03-09 00:00:00+00:00,378539983
2018-03-10 00:00:00+00:00,378767332
2018-03-11 00:00:00+00:00,378986704
2018-03-12 00:00:00+00:00,379255016
2018-03-13 00:00:00+00:00,379526892
2018-03-14 00:00:00+00:00,379804028
2018-03-15 00:00:00+00:00,380099682
2018-03-16 00:00:00+00:00,380370755
2018-03-17 00:00:00+00:00,380594412
2018-03-18 00:00:00+00:00,380832332
2018-03-19 00:00:00+00:00,381108271
2018-03-20 00:00:00+00:00,381392905
2018-03-21 00:00:00+00:00,381674205
2018-03-22 00:00:00+00:00,381944891
2018-03-23 00:00:00+00:00,382206194
