Time,transaction-size-mean-btc-24h
2010-11-06 00:00:00+00:00,388.198863636364
2010-11-07 00:00:00+00:00,359.019047619048
2010-11-08 00:00:00+00:00,720.941666666667
2010-11-09 00:00:00+00:00,374.479166666667
2010-11-10 00:00:00+00:00,349.134020618557
2010-11-11 00:00:00+00:00,367.0625
2010-11-12 00:00:00+00:00,364.495726495726
2010-11-13 00:00:00+00:00,428.258333333333
2010-11-14 00:00:00+00:00,553.625
2010-11-15 00:00:00+00:00,367.010276172125
2010-11-16 00:00:00+00:00,237.479793444095
2010-11-17 00:00:00+00:00,380.957446808511
2010-11-18 00:00:00+00:00,241.057396928052
2010-11-19 00:00:00+00:00,227.261970048513
2010-11-20 00:00:00+00:00,227.247841913676
2010-11-21 00:00:00+00:00,229.273121970921
2010-11-22 00:00:00+00:00,373.672222222222
2010-11-23 00:00:00+00:00,374.965174129353
2010-11-24 00:00:00+00:00,248.885607874435
2010-11-25 00:00:00+00:00,350.64348188255
2010-11-26 00:00:00+00:00,294.252678571428
2010-11-27 00:00:00+00:00,360.17358490566
2010-11-28 00:00:00+00:00,305.085106382979
2010-11-29 00:00:00+00:00,406.889795918367
2010-11-30 00:00:00+00:00,345.210317460317
2010-12-01 00:00:00+00:00,379.737654320987
2010-12-02 00:00:00+00:00,332.852941176471
2010-12-03 00:00:00+00:00,456.076923076923
2010-12-04 00:00:00+00:00,437.671957671958
2010-12-05 00:00:00+00:00,335.94358974359
2010-12-06 00:00:00+00:00,309.794642857143
2010-12-07 00:00:00+00:00,384.979041916168
2010-12-08 00:00:00+00:00,341.066666666667
2010-12-09 00:00:00+00:00,369.650190114068
2010-12-10 00:00:00+00:00,318.278761061947
2010-12-11 00:00:00+00:00,341.752
2010-12-12 00:00:00+00:00,303.963983050848
2010-12-13 00:00:00+00:00,429.59801980198
2010-12-14 00:00:00+00:00,290.705394190871
2010-12-15 00:00:00+00:00,309.329596412556
2010-12-16 00:00:00+00:00,323.941340782123
2010-12-17 00:00:00+00:00,432.527027027027
2010-12-18 00:00:00+00:00,312.846153846154
2010-12-19 00:00:00+00:00,410.395095367847
2010-12-20 00:00:00+00:00,303.155239327296
2010-12-21 00:00:00+00:00,322.684331797235
2010-12-22 00:00:00+00:00,318.854581673307
2010-12-23 00:00:00+00:00,341.526737967914
2010-12-24 00:00:00+00:00,303.689295039164
2010-12-25 00:00:00+00:00,281.667381974249
2010-12-26 00:00:00+00:00,307.487471526196
2010-12-27 00:00:00+00:00,410.680555555555
2010-12-28 00:00:00+00:00,308.839430894309
2010-12-29 00:00:00+00:00,362.919540229885
2010-12-30 00:00:00+00:00,333.903301886793
2010-12-31 00:00:00+00:00,303.519083969466
2011-01-01 00:00:00+00:00,338.891213389121
2011-01-02 00:00:00+00:00,359.203045685279
2011-01-03 00:00:00+00:00,363.911522633745
2011-01-04 00:00:00+00:00,263.029832935561
2011-01-05 00:00:00+00:00,298.735294117646
2011-01-06 00:00:00+00:00,338.314647377939
2011-01-07 00:00:00+00:00,280.068925233645
2011-01-08 00:00:00+00:00,277.131911532386
2011-01-09 00:00:00+00:00,296.649056603774
2011-01-10 00:00:00+00:00,292.066956521739
2011-01-11 00:00:00+00:00,302.213445378151
2011-01-12 00:00:00+00:00,286.217085427136
2011-01-13 00:00:00+00:00,314.74025974026
2011-01-14 00:00:00+00:00,306.77150786309
2011-01-15 00:00:00+00:00,331.916770186335
2011-01-16 00:00:00+00:00,339.042272126816
2011-01-17 00:00:00+00:00,312.483821263482
2011-01-18 00:00:00+00:00,339.88035450517
2011-01-19 00:00:00+00:00,334.233957219251
2011-01-20 00:00:00+00:00,304.029810298103
2011-01-21 00:00:00+00:00,345.702620967742
2011-01-22 00:00:00+00:00,385.293556085919
2011-01-23 00:00:00+00:00,373.353457738748
2011-01-24 00:00:00+00:00,348.591511936339
2011-01-25 00:00:00+00:00,306.454297407913
2011-01-26 00:00:00+00:00,321.07393939394
2011-01-27 00:00:00+00:00,388.182085168869
2011-01-28 00:00:00+00:00,321.88082340195
2011-01-29 00:00:00+00:00,379.698988195616
2011-01-30 00:00:00+00:00,397.853037766832
2011-01-31 00:00:00+00:00,392.122649223221
2011-02-01 00:00:00+00:00,456.917550058893
2011-02-02 00:00:00+00:00,359.337398373984
2011-02-03 00:00:00+00:00,332.627980922098
2011-02-04 00:00:00+00:00,334.35
2011-02-05 00:00:00+00:00,369.745788667687
2011-02-06 00:00:00+00:00,372.494535519125
2011-02-07 00:00:00+00:00,325.857764876633
2011-02-08 00:00:00+00:00,334.278761061947
2011-02-09 00:00:00+00:00,320.342028985507
2011-02-10 00:00:00+00:00,348.567099567099
2011-02-11 00:00:00+00:00,311.153526970955
2011-02-12 00:00:00+00:00,324.749417249417
2011-02-13 00:00:00+00:00,308.307881773399
2011-02-14 00:00:00+00:00,384.841988950276
2011-02-15 00:00:00+00:00,309.228614307154
2011-02-16 00:00:00+00:00,296.712594187299
2011-02-17 00:00:00+00:00,309.496780584448
2011-02-18 00:00:00+00:00,355.600867678958
2011-02-19 00:00:00+00:00,325.425457102672
2011-02-20 00:00:00+00:00,302.558299827684
2011-02-21 00:00:00+00:00,291.205518018018
2011-02-22 00:00:00+00:00,318.744584382872
2011-02-23 00:00:00+00:00,318.056435643565
2011-02-24 00:00:00+00:00,324.769716088328
2011-02-25 00:00:00+00:00,317.446866485014
2011-02-26 00:00:00+00:00,332.460023866348
2011-02-27 00:00:00+00:00,328.710617283951
2011-02-28 00:00:00+00:00,337.859235668791
2011-03-01 00:00:00+00:00,328.103501346671
2011-03-02 00:00:00+00:00,329.573601303639
2011-03-03 00:00:00+00:00,298.072564612326
2011-03-04 00:00:00+00:00,366.578080636003
2011-03-05 00:00:00+00:00,441.280067758329
2011-03-06 00:00:00+00:00,333.705179282869
2011-03-07 00:00:00+00:00,344.597084548104
2011-03-08 00:00:00+00:00,352.611185086551
2011-03-09 00:00:00+00:00,357.544205495819
2011-03-10 00:00:00+00:00,334.606705351386
2011-03-11 00:00:00+00:00,341.235461801597
2011-03-12 00:00:00+00:00,293.545099431819
2011-03-13 00:00:00+00:00,296.808404009252
2011-03-14 00:00:00+00:00,326.822204662189
2011-03-15 00:00:00+00:00,327.974471188913
2011-03-16 00:00:00+00:00,301.516245487365
2011-03-17 00:00:00+00:00,283.214197148171
2011-03-18 00:00:00+00:00,319.524211461572
2011-03-19 00:00:00+00:00,294.4238776838
2011-03-20 00:00:00+00:00,348.172886519421
2011-03-21 00:00:00+00:00,273.037147362888
2011-03-22 00:00:00+00:00,326.45257196791
2011-03-23 00:00:00+00:00,319.847269431226
2011-03-24 00:00:00+00:00,375.119781312128
2011-03-25 00:00:00+00:00,388.872946330778
2011-03-26 00:00:00+00:00,342.467938692524
2011-03-27 00:00:00+00:00,397.236637931034
2011-03-28 00:00:00+00:00,374.771986970684
2011-03-29 00:00:00+00:00,347.263796477495
2011-03-30 00:00:00+00:00,381.0425
2011-03-31 00:00:00+00:00,394.972016895459
2011-04-01 00:00:00+00:00,413.614397719173
2011-04-02 00:00:00+00:00,376.459798994975
2011-04-03 00:00:00+00:00,356.603067484663
2011-04-04 00:00:00+00:00,369.170811825433
2011-04-05 00:00:00+00:00,373.626493506494
2011-04-06 00:00:00+00:00,370.137529137529
2011-04-07 00:00:00+00:00,373.413725490196
2011-04-08 00:00:00+00:00,407.490943160525
2011-04-09 00:00:00+00:00,376.373493975903
2011-04-10 00:00:00+00:00,402.158497772119
2011-04-11 00:00:00+00:00,415.95393258427
2011-04-12 00:00:00+00:00,460.115987460815
2011-04-13 00:00:00+00:00,411.806614607258
2011-04-14 00:00:00+00:00,358.391032708564
2011-04-15 00:00:00+00:00,497.680658873539
2011-04-16 00:00:00+00:00,519.504290762241
2011-04-17 00:00:00+00:00,380.909484833895
2011-04-18 00:00:00+00:00,369.277797021129
2011-04-19 00:00:00+00:00,358.779907084784
2011-04-20 00:00:00+00:00,452.980530973452
2011-04-21 00:00:00+00:00,369.892533936651
2011-04-22 00:00:00+00:00,385.522644456012
2011-04-23 00:00:00+00:00,424.676800748362
2011-04-24 00:00:00+00:00,428.652771198484
2011-04-25 00:00:00+00:00,462.815
2011-04-26 00:00:00+00:00,376.999386503067
2011-04-27 00:00:00+00:00,434.471685239935
2011-04-28 00:00:00+00:00,417.731452455591
2011-04-29 00:00:00+00:00,391.149370125975
2011-04-30 00:00:00+00:00,413.45004668534
2011-05-01 00:00:00+00:00,435.567374005306
2011-05-02 00:00:00+00:00,378.73188405797
2011-05-03 00:00:00+00:00,421.74844833881
2011-05-04 00:00:00+00:00,435.247022666154
2011-05-05 00:00:00+00:00,434.167642526965
2011-05-06 00:00:00+00:00,420.399739583334
2011-05-07 00:00:00+00:00,359.271984753607
2011-05-08 00:00:00+00:00,418.559537140725
2011-05-09 00:00:00+00:00,432.14342386329
2011-05-10 00:00:00+00:00,476.66846361186
2011-05-11 00:00:00+00:00,453.651259054846
2011-05-12 00:00:00+00:00,432.919799498747
2011-05-13 00:00:00+00:00,492.243194192378
2011-05-14 00:00:00+00:00,432.029242569511
2011-05-15 00:00:00+00:00,465.59971830986
2011-05-16 00:00:00+00:00,468.7084349098
2011-05-17 00:00:00+00:00,439.0351794628
2011-05-18 00:00:00+00:00,432.911581333838
2011-05-19 00:00:00+00:00,430.954363312556
2011-05-20 00:00:00+00:00,443.786666666667
2011-05-21 00:00:00+00:00,407.154300168634
2011-05-22 00:00:00+00:00,396.794831013917
2011-05-23 00:00:00+00:00,417.183000549551
2011-05-24 00:00:00+00:00,399.812791951132
2011-05-25 00:00:00+00:00,429.58259116115
2011-05-26 00:00:00+00:00,416.961624943786
2011-05-27 00:00:00+00:00,394.58642765685
2011-05-28 00:00:00+00:00,399.431864965007
2011-05-29 00:00:00+00:00,412.489175595889
2011-05-30 00:00:00+00:00,417.871310052093
2011-05-31 00:00:00+00:00,429.147979029257
2011-06-01 00:00:00+00:00,423.541089420654
2011-06-02 00:00:00+00:00,434.188165850849
2011-06-03 00:00:00+00:00,485.758829955094
2011-06-04 00:00:00+00:00,431.036450448352
2011-06-05 00:00:00+00:00,384.852934160306
2011-06-06 00:00:00+00:00,443.937592397044
2011-06-07 00:00:00+00:00,401.305027173914
2011-06-08 00:00:00+00:00,483.794067067928
2011-06-09 00:00:00+00:00,432.774468797055
2011-06-10 00:00:00+00:00,421.779015028064
2011-06-11 00:00:00+00:00,407.926256458431
2011-06-12 00:00:00+00:00,428.609404440075
2011-06-13 00:00:00+00:00,442.144568472638
2011-06-14 00:00:00+00:00,396.037021062469
2011-06-15 00:00:00+00:00,433.574882362485
2011-06-16 00:00:00+00:00,428.361053636799
2011-06-17 00:00:00+00:00,438.06309630963
2011-06-18 00:00:00+00:00,416.545574520499
2011-06-19 00:00:00+00:00,433.011023202063
2011-06-20 00:00:00+00:00,388.124829405876
2011-06-21 00:00:00+00:00,416.810178817057
2011-06-22 00:00:00+00:00,381.078514965806
2011-06-23 00:00:00+00:00,390.894871291022
2011-06-24 00:00:00+00:00,397.606949374183
2011-06-25 00:00:00+00:00,415.497801047119
2011-06-26 00:00:00+00:00,433.45770638471
2011-06-27 00:00:00+00:00,464.902262130894
2011-06-28 00:00:00+00:00,420.614168008335
2011-06-29 00:00:00+00:00,416.988097660224
2011-06-30 00:00:00+00:00,422.414505029116
2011-07-01 00:00:00+00:00,435.570565675936
2011-07-02 00:00:00+00:00,467.259396101416
2011-07-03 00:00:00+00:00,412.497987559458
2011-07-04 00:00:00+00:00,425.778248887005
2011-07-05 00:00:00+00:00,451.338318604125
2011-07-06 00:00:00+00:00,453.645145724764
2011-07-07 00:00:00+00:00,418.733893247874
2011-07-08 00:00:00+00:00,428.405237355017
2011-07-09 00:00:00+00:00,436.543754868864
2011-07-10 00:00:00+00:00,471.455602665052
2011-07-11 00:00:00+00:00,408.33397646151
2011-07-12 00:00:00+00:00,430.713464901325
2011-07-13 00:00:00+00:00,414.792601644079
2011-07-14 00:00:00+00:00,437.788264115726
2011-07-15 00:00:00+00:00,415.568912710567
2011-07-16 00:00:00+00:00,419.944374354858
2011-07-17 00:00:00+00:00,440.460104763064
2011-07-18 00:00:00+00:00,516.353849647966
2011-07-19 00:00:00+00:00,456.664381289395
2011-07-20 00:00:00+00:00,438.543034197841
2011-07-21 00:00:00+00:00,456.12432904756
2011-07-22 00:00:00+00:00,428.253506787331
2011-07-23 00:00:00+00:00,446.040033016921
2011-07-24 00:00:00+00:00,441.361356016392
2011-07-25 00:00:00+00:00,460.766094420602
2011-07-26 00:00:00+00:00,457.222968025385
2011-07-27 00:00:00+00:00,459.336529855517
2011-07-28 00:00:00+00:00,460.277122049222
2011-07-29 00:00:00+00:00,423.050622290588
2011-07-30 00:00:00+00:00,422.754333828628
2011-07-31 00:00:00+00:00,429.574331145884
2011-08-01 00:00:00+00:00,457.674346201743
2011-08-02 00:00:00+00:00,440.884220247027
2011-08-03 00:00:00+00:00,452.826781002638
2011-08-04 00:00:00+00:00,422.408168256297
2011-08-05 00:00:00+00:00,426.468836565098
2011-08-06 00:00:00+00:00,468.585518474374
2011-08-07 00:00:00+00:00,423.238304981774
2011-08-08 00:00:00+00:00,513.463188893561
2011-08-09 00:00:00+00:00,448.651493442081
2011-08-10 00:00:00+00:00,422.288158377123
2011-08-11 00:00:00+00:00,409.43571524333
2011-08-12 00:00:00+00:00,409.161643446118
2011-08-13 00:00:00+00:00,426.324711062191
2011-08-14 00:00:00+00:00,462.531680065405
2011-08-15 00:00:00+00:00,459.414666666664
2011-08-16 00:00:00+00:00,423.053513114927
2011-08-17 00:00:00+00:00,453.54811494859
2011-08-18 00:00:00+00:00,429.610645028197
2011-08-19 00:00:00+00:00,468.317920620073
2011-08-20 00:00:00+00:00,437.113794573092
2011-08-21 00:00:00+00:00,426.432796057014
2011-08-22 00:00:00+00:00,455.945592466649
2011-08-23 00:00:00+00:00,443.445240101095
2011-08-24 00:00:00+00:00,432.374809899074
2011-08-25 00:00:00+00:00,441.678300028145
2011-08-26 00:00:00+00:00,459.135688754468
2011-08-27 00:00:00+00:00,482.895496073088
2011-08-28 00:00:00+00:00,444.443815092271
2011-08-29 00:00:00+00:00,426.839240824535
2011-08-30 00:00:00+00:00,410.653303734657
2011-08-31 00:00:00+00:00,409.207370043436
2011-09-01 00:00:00+00:00,428.175431156346
2011-09-02 00:00:00+00:00,411.726055312954
2011-09-03 00:00:00+00:00,423.218512110727
2011-09-04 00:00:00+00:00,750.330151600223
2011-09-05 00:00:00+00:00,442.021211680954
2011-09-06 00:00:00+00:00,449.54421148587
2011-09-07 00:00:00+00:00,429.873454127121
2011-09-08 00:00:00+00:00,436.651067839196
2011-09-09 00:00:00+00:00,537.289808917198
2011-09-10 00:00:00+00:00,488.096757679181
2011-09-11 00:00:00+00:00,458.285849952518
2011-09-12 00:00:00+00:00,473.112387457312
2011-09-13 00:00:00+00:00,417.765093304061
2011-09-14 00:00:00+00:00,427.324578790882
2011-09-15 00:00:00+00:00,444.020259575814
2011-09-16 00:00:00+00:00,427.420197044335
2011-09-17 00:00:00+00:00,424.747932330827
2011-09-18 00:00:00+00:00,419.506005490734
2011-09-19 00:00:00+00:00,467.506282562059
2011-09-20 00:00:00+00:00,487.433728919427
2011-09-21 00:00:00+00:00,491.80206951446
2011-09-22 00:00:00+00:00,438.226506426308
2011-09-23 00:00:00+00:00,426.836642453591
2011-09-24 00:00:00+00:00,473.7826397571
2011-09-25 00:00:00+00:00,461.229185317815
2011-09-26 00:00:00+00:00,432.647593097185
2011-09-27 00:00:00+00:00,437.473357908847
2011-09-28 00:00:00+00:00,415.21584327087
2011-09-29 00:00:00+00:00,407.786603221082
2011-09-30 00:00:00+00:00,414.95263799408
2011-10-01 00:00:00+00:00,435.418466832345
2011-10-02 00:00:00+00:00,420.227106227105
2011-10-03 00:00:00+00:00,404.135351317439
2011-10-04 00:00:00+00:00,439.666842197649
2011-10-05 00:00:00+00:00,429.670280838962
2011-10-06 00:00:00+00:00,443.505186721992
2011-10-07 00:00:00+00:00,439.180997109826
2011-10-08 00:00:00+00:00,426.469051675184
2011-10-09 00:00:00+00:00,428.142401500938
2011-10-10 00:00:00+00:00,415.13769751693
2011-10-11 00:00:00+00:00,457.937639198219
2011-10-12 00:00:00+00:00,438.378452564764
2011-10-13 00:00:00+00:00,429.085942295887
2011-10-14 00:00:00+00:00,434.209645010048
2011-10-15 00:00:00+00:00,421.378328741964
2011-10-16 00:00:00+00:00,434.498148909914
2011-10-17 00:00:00+00:00,468.907999293661
2011-10-18 00:00:00+00:00,442.479021716215
2011-10-19 00:00:00+00:00,432.907944766859
2011-10-20 00:00:00+00:00,407.640494044993
2011-10-21 00:00:00+00:00,380.503048180924
2011-10-22 00:00:00+00:00,426.432017543859
2011-10-23 00:00:00+00:00,408.439454545454
2011-10-24 00:00:00+00:00,415.132598587911
2011-10-25 00:00:00+00:00,422.400431626446
2011-10-26 00:00:00+00:00,425.094471387002
2011-10-27 00:00:00+00:00,414.707887262399
2011-10-28 00:00:00+00:00,442.507680031917
2011-10-29 00:00:00+00:00,442.204814882364
2011-10-30 00:00:00+00:00,416.580612035325
2011-10-31 00:00:00+00:00,405.192239160562
2011-11-01 00:00:00+00:00,404.424027012618
2011-11-02 00:00:00+00:00,396.411855405174
2011-11-03 00:00:00+00:00,390.21622062663
2011-11-04 00:00:00+00:00,429.247770999534
2011-11-05 00:00:00+00:00,425.574887582151
2011-11-06 00:00:00+00:00,384.228220858894
2011-11-07 00:00:00+00:00,438.077181208052
2011-11-08 00:00:00+00:00,452.462446535502
2011-11-09 00:00:00+00:00,427.661364720852
2011-11-10 00:00:00+00:00,431.345468750001
2011-11-11 00:00:00+00:00,446.726779252111
2011-11-12 00:00:00+00:00,432.677568218299
2011-11-13 00:00:00+00:00,399.75965583174
2011-11-14 00:00:00+00:00,449.676496097139
2011-11-15 00:00:00+00:00,447.656118498569
2011-11-16 00:00:00+00:00,437.18349399628
2011-11-17 00:00:00+00:00,459.454564315352
2011-11-18 00:00:00+00:00,432.182088959491
2011-11-19 00:00:00+00:00,440.816561617039
2011-11-20 00:00:00+00:00,476.680851063829
2011-11-21 00:00:00+00:00,413.1635855546
2011-11-22 00:00:00+00:00,433.000747523826
2011-11-23 00:00:00+00:00,408.934846266472
2011-11-24 00:00:00+00:00,456.81855249745
2011-11-25 00:00:00+00:00,419.994393571294
2011-11-26 00:00:00+00:00,441.754749568221
2011-11-27 00:00:00+00:00,410.463513240348
2011-11-28 00:00:00+00:00,434.838359469241
2011-11-29 00:00:00+00:00,473.853728489484
2011-11-30 00:00:00+00:00,487.192083644509
2011-12-01 00:00:00+00:00,472.820583468396
2011-12-02 00:00:00+00:00,432.553791315617
2011-12-03 00:00:00+00:00,446.21409016244
2011-12-04 00:00:00+00:00,430.7475709659
2011-12-05 00:00:00+00:00,421.970060865274
2011-12-06 00:00:00+00:00,428.386704239784
2011-12-07 00:00:00+00:00,442.357345339336
2011-12-08 00:00:00+00:00,481.21446251768
2011-12-09 00:00:00+00:00,426.816761624701
2011-12-10 00:00:00+00:00,421.768160462595
2011-12-11 00:00:00+00:00,514.620277940888
2011-12-12 00:00:00+00:00,501.082154171067
2011-12-13 00:00:00+00:00,459.012135001897
2011-12-14 00:00:00+00:00,425.445567792019
2011-12-15 00:00:00+00:00,401.345926551289
2011-12-16 00:00:00+00:00,458.02318668252
2011-12-17 00:00:00+00:00,442.060499690276
2011-12-18 00:00:00+00:00,423.768270944742
2011-12-19 00:00:00+00:00,476.829903254178
2011-12-20 00:00:00+00:00,537.270086024996
2011-12-21 00:00:00+00:00,439.727523949889
2011-12-22 00:00:00+00:00,440.793731395551
2011-12-23 00:00:00+00:00,419.802166064982
2011-12-24 00:00:00+00:00,420.245956126746
2011-12-25 00:00:00+00:00,430.07726917058
2011-12-26 00:00:00+00:00,436.874450951684
2011-12-27 00:00:00+00:00,454.257007500987
2011-12-28 00:00:00+00:00,450.541176470588
2011-12-29 00:00:00+00:00,449.428655892787
2011-12-30 00:00:00+00:00,423.79038500713
2011-12-31 00:00:00+00:00,482.894705174488
2012-01-01 00:00:00+00:00,530.23308580858
2012-01-02 00:00:00+00:00,541.542688724091
2012-01-03 00:00:00+00:00,508.12896330602
2012-01-04 00:00:00+00:00,509.563238982444
2012-01-05 00:00:00+00:00,523.461077844309
2012-01-06 00:00:00+00:00,567.271898655957
2012-01-07 00:00:00+00:00,527.898444327912
2012-01-08 00:00:00+00:00,526.401858676494
2012-01-09 00:00:00+00:00,554.502017484869
2012-01-10 00:00:00+00:00,634.570685434517
2012-01-11 00:00:00+00:00,596.613083309479
2012-01-12 00:00:00+00:00,472.990215563369
2012-01-13 00:00:00+00:00,448.127031459669
2012-01-14 00:00:00+00:00,443.811176205498
2012-01-15 00:00:00+00:00,464.936497651061
2012-01-16 00:00:00+00:00,499.550375055155
2012-01-17 00:00:00+00:00,458.525701288854
2012-01-18 00:00:00+00:00,481.335020708696
2012-01-19 00:00:00+00:00,465.425651658768
2012-01-20 00:00:00+00:00,449.955840241146
2012-01-21 00:00:00+00:00,477.263463398903
2012-01-22 00:00:00+00:00,427.636346116785
2012-01-23 00:00:00+00:00,426.79544688027
2012-01-24 00:00:00+00:00,464.460793940245
2012-01-25 00:00:00+00:00,468.095097913732
2012-01-26 00:00:00+00:00,466.18374613003
2012-01-27 00:00:00+00:00,480.618624919303
2012-01-28 00:00:00+00:00,473.296617519516
2012-01-29 00:00:00+00:00,471.286787026681
2012-01-30 00:00:00+00:00,445.503093128241
2012-01-31 00:00:00+00:00,477.273210332103
2012-02-01 00:00:00+00:00,454.6068228266
2012-02-02 00:00:00+00:00,485.204282655246
2012-02-03 00:00:00+00:00,469.71198491004
2012-02-04 00:00:00+00:00,461.524011299434
2012-02-05 00:00:00+00:00,447.947677925213
2012-02-06 00:00:00+00:00,449.89265442404
2012-02-07 00:00:00+00:00,435.753163636364
2012-02-08 00:00:00+00:00,435.433929350197
2012-02-09 00:00:00+00:00,449.174043306551
2012-02-10 00:00:00+00:00,452.662539071893
2012-02-11 00:00:00+00:00,452.925089653343
2012-02-12 00:00:00+00:00,437.898137369034
2012-02-13 00:00:00+00:00,449.390070019096
2012-02-14 00:00:00+00:00,461.911881082237
2012-02-15 00:00:00+00:00,432.155710094532
2012-02-16 00:00:00+00:00,472.203638684965
2012-02-17 00:00:00+00:00,422.640205252038
2012-02-18 00:00:00+00:00,428.859259259259
2012-02-19 00:00:00+00:00,434.960862068965
2012-02-20 00:00:00+00:00,420.090014518471
2012-02-21 00:00:00+00:00,463.72468605945
2012-02-22 00:00:00+00:00,432.958066808813
2012-02-23 00:00:00+00:00,467.366207951071
2012-02-24 00:00:00+00:00,478.225777908863
2012-02-25 00:00:00+00:00,477.861260381046
2012-02-26 00:00:00+00:00,466.987303826485
2012-02-27 00:00:00+00:00,447.833611913083
2012-02-28 00:00:00+00:00,463.681645087585
2012-02-29 00:00:00+00:00,455.357951070336
2012-03-01 00:00:00+00:00,505.882582582581
2012-03-02 00:00:00+00:00,490.807615497272
2012-03-03 00:00:00+00:00,441.98245959795
2012-03-04 00:00:00+00:00,447.917105670902
2012-03-05 00:00:00+00:00,507.505267778754
2012-03-06 00:00:00+00:00,505.921200449367
2012-03-07 00:00:00+00:00,447.704520907267
2012-03-08 00:00:00+00:00,470.095355654992
2012-03-09 00:00:00+00:00,485.077518155984
2012-03-10 00:00:00+00:00,569.20576368876
2012-03-11 00:00:00+00:00,500.064256238946
2012-03-12 00:00:00+00:00,483.033640167364
2012-03-13 00:00:00+00:00,538.85100207325
2012-03-14 00:00:00+00:00,520.580053270199
2012-03-15 00:00:00+00:00,482.506084699009
2012-03-16 00:00:00+00:00,444.571365378944
2012-03-17 00:00:00+00:00,447.149716671636
2012-03-18 00:00:00+00:00,434.618472529343
2012-03-19 00:00:00+00:00,454.418497465049
2012-03-20 00:00:00+00:00,448.458945160323
2012-03-21 00:00:00+00:00,440.495176848874
2012-03-22 00:00:00+00:00,462.700886607559
2012-03-23 00:00:00+00:00,439.26600331675
2012-03-24 00:00:00+00:00,426.408657728962
2012-03-25 00:00:00+00:00,455.90338563171
2012-03-26 00:00:00+00:00,481.850494743351
2012-03-27 00:00:00+00:00,456.677419354839
2012-03-28 00:00:00+00:00,458.138947665397
2012-03-29 00:00:00+00:00,447.43174732276
2012-03-30 00:00:00+00:00,454.631555289181
2012-03-31 00:00:00+00:00,444.853869146462
2012-04-01 00:00:00+00:00,469.73805570928
2012-04-02 00:00:00+00:00,476.099433606041
2012-04-03 00:00:00+00:00,471.023402576913
2012-04-04 00:00:00+00:00,450.044818726804
2012-04-05 00:00:00+00:00,500.98017653017
2012-04-06 00:00:00+00:00,520.659302148406
2012-04-07 00:00:00+00:00,450.446479583263
2012-04-08 00:00:00+00:00,455.425325238509
2012-04-09 00:00:00+00:00,446.484160098902
2012-04-10 00:00:00+00:00,438.679245283018
2012-04-11 00:00:00+00:00,473.154075417906
2012-04-12 00:00:00+00:00,451.900404263139
