Time,transaction-size-total-btc-24h
2015-11-27 00:00:00+00:00,86332391.0
2015-11-28 00:00:00+00:00,84831137.0
2015-11-29 00:00:00+00:00,67532676.0
2015-11-30 00:00:00+00:00,108879192.0
2015-12-01 00:00:00+00:00,94658809.0
2015-12-02 00:00:00+00:00,105563436.0
2015-12-03 00:00:00+00:00,91277796.0
2015-12-04 00:00:00+00:00,90024817.0
2015-12-05 00:00:00+00:00,100424710.0
2015-12-06 00:00:00+00:00,94446067.0
2015-12-07 00:00:00+00:00,101124106.0
2015-12-08 00:00:00+00:00,107925669.0
2015-12-09 00:00:00+00:00,115493308.0
2015-12-10 00:00:00+00:00,114888488.0
2015-12-11 00:00:00+00:00,101919372.0
2015-12-12 00:00:00+00:00,111579841.0
2015-12-13 00:00:00+00:00,97770459.0
2015-12-14 00:00:00+00:00,122778903.0
2015-12-15 00:00:00+00:00,113653948.0
2015-12-16 00:00:00+00:00,110196249.0
2015-12-17 00:00:00+00:00,104833497.0
2015-12-18 00:00:00+00:00,103347070.0
2015-12-19 00:00:00+00:00,102505540.0
2015-12-20 00:00:00+00:00,98955800.0
2015-12-21 00:00:00+00:00,114178723.0
2015-12-22 00:00:00+00:00,112421207.0
2015-12-23 00:00:00+00:00,107790175.0
2015-12-24 00:00:00+00:00,100657779.0
2015-12-25 00:00:00+00:00,85525377.0
2015-12-26 00:00:00+00:00,92773718.0
2015-12-27 00:00:00+00:00,91620621.0
2015-12-28 00:00:00+00:00,99003021.0
2015-12-29 00:00:00+00:00,98681368.0
2015-12-30 00:00:00+00:00,91377595.0
2015-12-31 00:00:00+00:00,78753486.0
2016-01-01 00:00:00+00:00,66570062.0
2016-01-02 00:00:00+00:00,84021661.0
2016-01-03 00:00:00+00:00,80388881.0
2016-01-04 00:00:00+00:00,100770969.0
2016-01-05 00:00:00+00:00,100702961.0
2016-01-06 00:00:00+00:00,93360397.0
2016-01-07 00:00:00+00:00,103543996.0
2016-01-08 00:00:00+00:00,100929606.0
2016-01-09 00:00:00+00:00,96401811.0
2016-01-10 00:00:00+00:00,91375920.0
2016-01-11 00:00:00+00:00,111537099.0
2016-01-12 00:00:00+00:00,103128401.0
2016-01-13 00:00:00+00:00,100066492.0
2016-01-14 00:00:00+00:00,95539098.0
2016-01-15 00:00:00+00:00,95804554.0
2016-01-16 00:00:00+00:00,105878183.0
2016-01-17 00:00:00+00:00,113822388.0
2016-01-18 00:00:00+00:00,115093587.0
2016-01-19 00:00:00+00:00,102877287.0
2016-01-20 00:00:00+00:00,130990634.0
2016-01-21 00:00:00+00:00,115062911.0
2016-01-22 00:00:00+00:00,116447339.0
2016-01-23 00:00:00+00:00,102258802.0
2016-01-24 00:00:00+00:00,105815769.0
2016-01-25 00:00:00+00:00,116495096.0
2016-01-26 00:00:00+00:00,118803394.0
2016-01-27 00:00:00+00:00,115287309.0
2016-01-28 00:00:00+00:00,116338898.0
2016-01-29 00:00:00+00:00,116050796.0
2016-01-30 00:00:00+00:00,106081367.0
2016-01-31 00:00:00+00:00,100325991.0
2016-02-01 00:00:00+00:00,125042931.0
2016-02-02 00:00:00+00:00,144655379.0
2016-02-03 00:00:00+00:00,115537302.0
2016-02-04 00:00:00+00:00,110463706.0
2016-02-05 00:00:00+00:00,121549841.0
2016-02-06 00:00:00+00:00,120579881.0
2016-02-07 00:00:00+00:00,123187483.0
2016-02-08 00:00:00+00:00,121182411.0
2016-02-09 00:00:00+00:00,122479320.0
2016-02-10 00:00:00+00:00,121056413.0
2016-02-11 00:00:00+00:00,122692008.0
2016-02-12 00:00:00+00:00,105132425.0
2016-02-13 00:00:00+00:00,98329939.0
2016-02-14 00:00:00+00:00,103658109.0
2016-02-15 00:00:00+00:00,115866594.0
2016-02-16 00:00:00+00:00,104908822.0
2016-02-17 00:00:00+00:00,119924874.0
2016-02-18 00:00:00+00:00,109963457.0
2016-02-19 00:00:00+00:00,111190524.0
2016-02-20 00:00:00+00:00,110631853.0
2016-02-21 00:00:00+00:00,108228209.0
2016-02-22 00:00:00+00:00,114042994.0
2016-02-23 00:00:00+00:00,120066737.0
2016-02-24 00:00:00+00:00,108316749.0
2016-02-25 00:00:00+00:00,123813497.0
2016-02-26 00:00:00+00:00,107101492.0
2016-02-27 00:00:00+00:00,99025957.0
2016-02-28 00:00:00+00:00,104026162.0
2016-02-29 00:00:00+00:00,121438053.0
2016-03-01 00:00:00+00:00,127578297.0
2016-03-02 00:00:00+00:00,141303614.0
2016-03-03 00:00:00+00:00,124277400.0
2016-03-04 00:00:00+00:00,121878851.0
2016-03-05 00:00:00+00:00,116971801.0
2016-03-06 00:00:00+00:00,93024229.0
2016-03-07 00:00:00+00:00,94179191.0
2016-03-08 00:00:00+00:00,104741858.0
2016-03-09 00:00:00+00:00,124967008.0
2016-03-10 00:00:00+00:00,104897602.0
2016-03-11 00:00:00+00:00,98248679.0
2016-03-12 00:00:00+00:00,82630280.0
2016-03-13 00:00:00+00:00,84820105.0
2016-03-14 00:00:00+00:00,110340471.0
2016-03-15 00:00:00+00:00,106894595.0
2016-03-16 00:00:00+00:00,101636074.0
2016-03-17 00:00:00+00:00,105261191.0
2016-03-18 00:00:00+00:00,100550575.0
2016-03-19 00:00:00+00:00,87021729.0
2016-03-20 00:00:00+00:00,96426831.0
2016-03-21 00:00:00+00:00,104809189.0
2016-03-22 00:00:00+00:00,105645439.0
2016-03-23 00:00:00+00:00,100510316.0
2016-03-24 00:00:00+00:00,99062922.0
2016-03-25 00:00:00+00:00,91068337.0
2016-03-26 00:00:00+00:00,95636102.0
2016-03-27 00:00:00+00:00,88721353.0
2016-03-28 00:00:00+00:00,114632458.0
2016-03-29 00:00:00+00:00,131277268.0
2016-03-30 00:00:00+00:00,110056846.0
2016-03-31 00:00:00+00:00,104774761.0
2016-04-01 00:00:00+00:00,117527406.0
2016-04-02 00:00:00+00:00,111006463.0
2016-04-03 00:00:00+00:00,103205999.0
2016-04-04 00:00:00+00:00,111124550.0
2016-04-05 00:00:00+00:00,114925229.0
2016-04-06 00:00:00+00:00,110869317.0
2016-04-07 00:00:00+00:00,105360982.0
2016-04-08 00:00:00+00:00,103367577.0
2016-04-09 00:00:00+00:00,102876236.0
2016-04-10 00:00:00+00:00,95677337.0
2016-04-11 00:00:00+00:00,117923252.0
2016-04-12 00:00:00+00:00,123647577.0
2016-04-13 00:00:00+00:00,115953964.0
2016-04-14 00:00:00+00:00,117103101.0
2016-04-15 00:00:00+00:00,110133002.0
2016-04-16 00:00:00+00:00,93081038.0
2016-04-17 00:00:00+00:00,104127660.0
2016-04-18 00:00:00+00:00,112211684.0
2016-04-19 00:00:00+00:00,112445005.0
2016-04-20 00:00:00+00:00,114949692.0
2016-04-21 00:00:00+00:00,110464864.0
2016-04-22 00:00:00+00:00,110778569.0
2016-04-23 00:00:00+00:00,94232571.0
2016-04-24 00:00:00+00:00,96067116.0
2016-04-25 00:00:00+00:00,111029840.0
2016-04-26 00:00:00+00:00,122753661.0
2016-04-27 00:00:00+00:00,112889081.0
2016-04-28 00:00:00+00:00,121128025.0
2016-04-29 00:00:00+00:00,128388422.0
2016-04-30 00:00:00+00:00,110567364.0
2016-05-01 00:00:00+00:00,96949614.0
2016-05-02 00:00:00+00:00,117881728.0
2016-05-03 00:00:00+00:00,117477124.0
2016-05-04 00:00:00+00:00,118037826.0
2016-05-05 00:00:00+00:00,109164611.0
2016-05-06 00:00:00+00:00,111076063.0
2016-05-07 00:00:00+00:00,96939904.0
2016-05-08 00:00:00+00:00,97090459.0
2016-05-09 00:00:00+00:00,109099743.0
2016-05-10 00:00:00+00:00,114814599.0
2016-05-11 00:00:00+00:00,108096056.0
2016-05-12 00:00:00+00:00,108380809.0
2016-05-13 00:00:00+00:00,115888037.0
2016-05-14 00:00:00+00:00,116943529.0
2016-05-15 00:00:00+00:00,108067232.0
2016-05-16 00:00:00+00:00,127820542.0
2016-05-17 00:00:00+00:00,122344773.0
2016-05-18 00:00:00+00:00,133633077.0
2016-05-19 00:00:00+00:00,114628670.0
2016-05-20 00:00:00+00:00,116432372.0
2016-05-21 00:00:00+00:00,125639840.0
2016-05-22 00:00:00+00:00,111016076.0
2016-05-23 00:00:00+00:00,116276197.0
2016-05-24 00:00:00+00:00,124904083.0
2016-05-25 00:00:00+00:00,120102190.0
2016-05-26 00:00:00+00:00,110728987.0
2016-05-27 00:00:00+00:00,131757073.0
2016-05-28 00:00:00+00:00,114785975.0
2016-05-29 00:00:00+00:00,99927931.0
2016-05-30 00:00:00+00:00,128367792.0
2016-05-31 00:00:00+00:00,110081286.0
2016-06-01 00:00:00+00:00,119987726.0
2016-06-02 00:00:00+00:00,114065640.0
2016-06-03 00:00:00+00:00,118175696.0
2016-06-04 00:00:00+00:00,99992334.0
2016-06-05 00:00:00+00:00,103868709.0
2016-06-06 00:00:00+00:00,119887835.0
2016-06-07 00:00:00+00:00,112471464.0
2016-06-08 00:00:00+00:00,115488759.0
2016-06-09 00:00:00+00:00,118863423.0
2016-06-10 00:00:00+00:00,118428269.0
2016-06-11 00:00:00+00:00,108557641.0
2016-06-12 00:00:00+00:00,121151604.0
2016-06-13 00:00:00+00:00,147360058.0
2016-06-14 00:00:00+00:00,126055931.0
2016-06-15 00:00:00+00:00,139371304.0
2016-06-16 00:00:00+00:00,142662760.0
2016-06-17 00:00:00+00:00,138642771.0
2016-06-18 00:00:00+00:00,137063218.0
2016-06-19 00:00:00+00:00,127944309.0
2016-06-20 00:00:00+00:00,127929039.0
2016-06-21 00:00:00+00:00,136287127.0
2016-06-22 00:00:00+00:00,121950553.0
2016-06-23 00:00:00+00:00,128735245.0
2016-06-24 00:00:00+00:00,121574545.0
2016-06-25 00:00:00+00:00,128358187.0
2016-06-26 00:00:00+00:00,111248524.0
2016-06-27 00:00:00+00:00,114211486.0
2016-06-28 00:00:00+00:00,112443583.0
2016-06-29 00:00:00+00:00,111587226.0
2016-06-30 00:00:00+00:00,119591645.0
2016-07-01 00:00:00+00:00,116112957.0
2016-07-02 00:00:00+00:00,103481558.0
2016-07-03 00:00:00+00:00,94619586.0
2016-07-04 00:00:00+00:00,111596316.0
2016-07-05 00:00:00+00:00,114388248.0
2016-07-06 00:00:00+00:00,111623693.0
2016-07-07 00:00:00+00:00,112507226.0
2016-07-08 00:00:00+00:00,113043246.0
2016-07-09 00:00:00+00:00,98014814.0
2016-07-10 00:00:00+00:00,91344444.0
2016-07-11 00:00:00+00:00,113406335.0
2016-07-12 00:00:00+00:00,110906886.0
2016-07-13 00:00:00+00:00,105750399.0
2016-07-14 00:00:00+00:00,112538257.0
2016-07-15 00:00:00+00:00,106647743.0
2016-07-16 00:00:00+00:00,108053588.0
2016-07-17 00:00:00+00:00,105658328.0
2016-07-18 00:00:00+00:00,121191008.0
2016-07-19 00:00:00+00:00,110148224.0
2016-07-20 00:00:00+00:00,119782530.0
2016-07-21 00:00:00+00:00,107602058.0
2016-07-22 00:00:00+00:00,111418621.0
2016-07-23 00:00:00+00:00,108213912.0
2016-07-24 00:00:00+00:00,98119864.0
2016-07-25 00:00:00+00:00,119177779.0
2016-07-26 00:00:00+00:00,119041725.0
2016-07-27 00:00:00+00:00,117952976.0
2016-07-28 00:00:00+00:00,119000488.0
2016-07-29 00:00:00+00:00,120853654.0
2016-07-30 00:00:00+00:00,103520887.0
2016-07-31 00:00:00+00:00,122327501.0
2016-08-01 00:00:00+00:00,124533253.0
2016-08-02 00:00:00+00:00,132294499.0
2016-08-03 00:00:00+00:00,131275244.0
2016-08-04 00:00:00+00:00,119410930.0
2016-08-05 00:00:00+00:00,118433372.0
2016-08-06 00:00:00+00:00,102751589.0
2016-08-07 00:00:00+00:00,113675901.0
2016-08-08 00:00:00+00:00,124173092.0
2016-08-09 00:00:00+00:00,109152934.0
2016-08-10 00:00:00+00:00,125988576.0
2016-08-11 00:00:00+00:00,129034511.0
2016-08-12 00:00:00+00:00,119950005.0
2016-08-13 00:00:00+00:00,108374600.0
2016-08-14 00:00:00+00:00,104241335.0
2016-08-15 00:00:00+00:00,118191101.0
2016-08-16 00:00:00+00:00,124177746.0
2016-08-17 00:00:00+00:00,116796348.0
2016-08-18 00:00:00+00:00,122987615.0
2016-08-19 00:00:00+00:00,121746270.0
2016-08-20 00:00:00+00:00,110635839.0
2016-08-21 00:00:00+00:00,100188272.0
2016-08-22 00:00:00+00:00,123972990.0
2016-08-23 00:00:00+00:00,121822319.0
2016-08-24 00:00:00+00:00,114919011.0
2016-08-25 00:00:00+00:00,112815467.0
2016-08-26 00:00:00+00:00,111429297.0
2016-08-27 00:00:00+00:00,98878897.0
2016-08-28 00:00:00+00:00,92459760.0
2016-08-29 00:00:00+00:00,120493836.0
2016-08-30 00:00:00+00:00,128409486.0
2016-08-31 00:00:00+00:00,111823921.0
2016-09-01 00:00:00+00:00,118860815.0
2016-09-02 00:00:00+00:00,111140051.0
2016-09-03 00:00:00+00:00,96982107.0
2016-09-04 00:00:00+00:00,103661121.0
2016-09-05 00:00:00+00:00,123208579.0
2016-09-06 00:00:00+00:00,117872457.0
2016-09-07 00:00:00+00:00,122982001.0
2016-09-08 00:00:00+00:00,117196880.0
2016-09-09 00:00:00+00:00,115416636.0
2016-09-10 00:00:00+00:00,100185633.0
2016-09-11 00:00:00+00:00,97002040.0
2016-09-12 00:00:00+00:00,112565935.0
2016-09-13 00:00:00+00:00,128801536.0
2016-09-14 00:00:00+00:00,119179332.0
2016-09-15 00:00:00+00:00,115921621.0
2016-09-16 00:00:00+00:00,107640032.0
2016-09-17 00:00:00+00:00,122926294.0
2016-09-18 00:00:00+00:00,98319425.0
2016-09-19 00:00:00+00:00,111028245.0
2016-09-20 00:00:00+00:00,118144754.0
2016-09-21 00:00:00+00:00,118044775.0
2016-09-22 00:00:00+00:00,107490478.0
2016-09-23 00:00:00+00:00,109479687.0
2016-09-24 00:00:00+00:00,105516952.0
2016-09-25 00:00:00+00:00,105572796.0
2016-09-26 00:00:00+00:00,117895992.0
2016-09-27 00:00:00+00:00,127575474.0
2016-09-28 00:00:00+00:00,115736290.0
2016-09-29 00:00:00+00:00,119049264.0
2016-09-30 00:00:00+00:00,119717345.0
2016-10-01 00:00:00+00:00,111632849.0
2016-10-02 00:00:00+00:00,101279374.0
2016-10-03 00:00:00+00:00,130508038.0
2016-10-04 00:00:00+00:00,130144470.0
2016-10-05 00:00:00+00:00,131708221.0
2016-10-06 00:00:00+00:00,133173170.0
2016-10-07 00:00:00+00:00,124014146.0
2016-10-08 00:00:00+00:00,128606015.0
2016-10-09 00:00:00+00:00,109121750.0
2016-10-10 00:00:00+00:00,106414704.0
2016-10-11 00:00:00+00:00,128276785.0
2016-10-12 00:00:00+00:00,124457240.0
2016-10-13 00:00:00+00:00,116707664.0
2016-10-14 00:00:00+00:00,116740847.0
2016-10-15 00:00:00+00:00,110948697.0
2016-10-16 00:00:00+00:00,98613043.0
2016-10-17 00:00:00+00:00,116174930.0
2016-10-18 00:00:00+00:00,130449023.0
2016-10-19 00:00:00+00:00,100890579.0
2016-10-20 00:00:00+00:00,130944102.0
2016-10-21 00:00:00+00:00,129698255.0
2016-10-22 00:00:00+00:00,118246351.0
2016-10-23 00:00:00+00:00,114062472.0
2016-10-24 00:00:00+00:00,126710849.0
2016-10-25 00:00:00+00:00,131172515.0
2016-10-26 00:00:00+00:00,134433598.0
2016-10-27 00:00:00+00:00,158335978.0
2016-10-28 00:00:00+00:00,124073224.0
2016-10-29 00:00:00+00:00,115147535.0
2016-10-30 00:00:00+00:00,105195514.0
2016-10-31 00:00:00+00:00,119178771.0
2016-11-01 00:00:00+00:00,123369602.0
2016-11-02 00:00:00+00:00,120150132.0
2016-11-03 00:00:00+00:00,129007646.0
2016-11-04 00:00:00+00:00,110878372.0
2016-11-05 00:00:00+00:00,116455231.0
2016-11-06 00:00:00+00:00,111773203.0
2016-11-07 00:00:00+00:00,129425699.0
2016-11-08 00:00:00+00:00,146358139.0
2016-11-09 00:00:00+00:00,131059536.0
2016-11-10 00:00:00+00:00,135121533.0
2016-11-11 00:00:00+00:00,122995295.0
2016-11-12 00:00:00+00:00,119291799.0
2016-11-13 00:00:00+00:00,109778146.0
2016-11-14 00:00:00+00:00,135867448.0
2016-11-15 00:00:00+00:00,133237760.0
2016-11-16 00:00:00+00:00,135263305.0
2016-11-17 00:00:00+00:00,142796984.0
2016-11-18 00:00:00+00:00,137944523.0
2016-11-19 00:00:00+00:00,121060812.0
2016-11-20 00:00:00+00:00,115459419.0
2016-11-21 00:00:00+00:00,128180290.0
2016-11-22 00:00:00+00:00,128449698.0
2016-11-23 00:00:00+00:00,139763269.0
2016-11-24 00:00:00+00:00,154130479.0
2016-11-25 00:00:00+00:00,143253281.0
2016-11-26 00:00:00+00:00,144540233.0
2016-11-27 00:00:00+00:00,118253620.0
2016-11-28 00:00:00+00:00,149042162.0
2016-11-29 00:00:00+00:00,134972985.0
2016-11-30 00:00:00+00:00,129498482.0
2016-12-01 00:00:00+00:00,131287768.0
2016-12-02 00:00:00+00:00,139606140.0
2016-12-03 00:00:00+00:00,151454518.0
2016-12-04 00:00:00+00:00,126793205.0
2016-12-05 00:00:00+00:00,134120037.0
2016-12-06 00:00:00+00:00,144372447.0
2016-12-07 00:00:00+00:00,153792184.0
2016-12-08 00:00:00+00:00,133432891.0
2016-12-09 00:00:00+00:00,125552661.0
2016-12-10 00:00:00+00:00,118560679.0
2016-12-11 00:00:00+00:00,127861413.0
2016-12-12 00:00:00+00:00,125689907.0
2016-12-13 00:00:00+00:00,145001160.0
2016-12-14 00:00:00+00:00,125279798.0
2016-12-15 00:00:00+00:00,121298184.0
2016-12-16 00:00:00+00:00,128517643.0
2016-12-17 00:00:00+00:00,117604381.0
2016-12-18 00:00:00+00:00,121418061.0
2016-12-19 00:00:00+00:00,138084424.0
2016-12-20 00:00:00+00:00,133866330.0
2016-12-21 00:00:00+00:00,153229937.0
2016-12-22 00:00:00+00:00,146215092.0
2016-12-23 00:00:00+00:00,134937512.0
2016-12-24 00:00:00+00:00,117081099.0
2016-12-25 00:00:00+00:00,106900708.0
2016-12-26 00:00:00+00:00,121497854.0
2016-12-27 00:00:00+00:00,136706726.0
2016-12-28 00:00:00+00:00,142386388.0
2016-12-29 00:00:00+00:00,141022581.0
2016-12-30 00:00:00+00:00,136820082.0
2016-12-31 00:00:00+00:00,118943490.0
2017-01-01 00:00:00+00:00,108929353.0
2017-01-02 00:00:00+00:00,150196663.0
2017-01-03 00:00:00+00:00,148631502.0
2017-01-04 00:00:00+00:00,150818787.0
2017-01-05 00:00:00+00:00,137746170.0
2017-01-06 00:00:00+00:00,158433372.0
2017-01-07 00:00:00+00:00,136205174.0
2017-01-08 00:00:00+00:00,135298676.0
2017-01-09 00:00:00+00:00,125489392.0
2017-01-10 00:00:00+00:00,153506080.0
2017-01-11 00:00:00+00:00,141176575.0
2017-01-12 00:00:00+00:00,137842169.0
2017-01-13 00:00:00+00:00,126019625.0
2017-01-14 00:00:00+00:00,127712679.0
2017-01-15 00:00:00+00:00,113023989.0
2017-01-16 00:00:00+00:00,128109307.0
2017-01-17 00:00:00+00:00,142192109.0
2017-01-18 00:00:00+00:00,134037877.0
2017-01-19 00:00:00+00:00,145138017.0
2017-01-20 00:00:00+00:00,136463465.0
2017-01-21 00:00:00+00:00,125404690.0
2017-01-22 00:00:00+00:00,117331278.0
2017-01-23 00:00:00+00:00,125364333.0
2017-01-24 00:00:00+00:00,145038987.0
2017-01-25 00:00:00+00:00,147151462.0
2017-01-26 00:00:00+00:00,153898133.0
2017-01-27 00:00:00+00:00,142358717.0
2017-01-28 00:00:00+00:00,133336876.0
2017-01-29 00:00:00+00:00,143994117.0
2017-01-30 00:00:00+00:00,137501208.0
2017-01-31 00:00:00+00:00,139098713.0
2017-02-01 00:00:00+00:00,184711966.0
2017-02-02 00:00:00+00:00,143447898.0
2017-02-03 00:00:00+00:00,144615251.0
2017-02-04 00:00:00+00:00,137075338.0
2017-02-05 00:00:00+00:00,152273960.0
2017-02-06 00:00:00+00:00,122369219.0
2017-02-07 00:00:00+00:00,142760967.0
2017-02-08 00:00:00+00:00,140289033.0
2017-02-09 00:00:00+00:00,161528490.0
2017-02-10 00:00:00+00:00,142192951.0
2017-02-11 00:00:00+00:00,133914727.0
2017-02-12 00:00:00+00:00,122110183.0
2017-02-13 00:00:00+00:00,148365186.0
2017-02-14 00:00:00+00:00,149478322.0
2017-02-15 00:00:00+00:00,130638413.0
2017-02-16 00:00:00+00:00,147029098.0
2017-02-17 00:00:00+00:00,146292670.0
2017-02-18 00:00:00+00:00,145222119.0
2017-02-19 00:00:00+00:00,124705457.0
2017-02-20 00:00:00+00:00,140760344.0
2017-02-21 00:00:00+00:00,131020285.0
2017-02-22 00:00:00+00:00,134813613.0
2017-02-23 00:00:00+00:00,144065947.0
2017-02-24 00:00:00+00:00,158258404.0
2017-02-25 00:00:00+00:00,161332686.0
2017-02-26 00:00:00+00:00,164027808.0
2017-02-27 00:00:00+00:00,136066265.0
2017-02-28 00:00:00+00:00,148098178.0
2017-03-01 00:00:00+00:00,140961556.0
2017-03-02 00:00:00+00:00,149991962.0
2017-03-03 00:00:00+00:00,148741354.0
2017-03-04 00:00:00+00:00,130106329.0
2017-03-05 00:00:00+00:00,144509013.0
2017-03-06 00:00:00+00:00,137070696.0
2017-03-07 00:00:00+00:00,149111816.0
2017-03-08 00:00:00+00:00,139043350.0
2017-03-09 00:00:00+00:00,146749773.0
2017-03-10 00:00:00+00:00,154684715.0
2017-03-11 00:00:00+00:00,148602104.0
2017-03-12 00:00:00+00:00,148783871.0
2017-03-13 00:00:00+00:00,142480213.0
2017-03-14 00:00:00+00:00,150103843.0
2017-03-15 00:00:00+00:00,139690736.0
2017-03-16 00:00:00+00:00,151165256.0
2017-03-17 00:00:00+00:00,153275697.0
2017-03-18 00:00:00+00:00,147861188.0
2017-03-19 00:00:00+00:00,146652317.0
2017-03-20 00:00:00+00:00,132890059.0
2017-03-21 00:00:00+00:00,139408566.0
2017-03-22 00:00:00+00:00,156113000.0
2017-03-23 00:00:00+00:00,142796239.0
2017-03-24 00:00:00+00:00,153059835.0
2017-03-25 00:00:00+00:00,124968042.0
2017-03-26 00:00:00+00:00,112292566.0
2017-03-27 00:00:00+00:00,118892153.0
2017-03-28 00:00:00+00:00,152741448.0
2017-03-29 00:00:00+00:00,134258311.0
2017-03-30 00:00:00+00:00,157817608.0
2017-03-31 00:00:00+00:00,129620894.0
2017-04-01 00:00:00+00:00,127622023.0
2017-04-02 00:00:00+00:00,130186265.0
2017-04-03 00:00:00+00:00,154523790.0
2017-04-04 00:00:00+00:00,122199833.0
2017-04-05 00:00:00+00:00,156590009.0
2017-04-06 00:00:00+00:00,143686691.0
2017-04-07 00:00:00+00:00,158312673.0
2017-04-08 00:00:00+00:00,133460844.0
2017-04-09 00:00:00+00:00,147106212.0
2017-04-10 00:00:00+00:00,134838481.0
2017-04-11 00:00:00+00:00,160749712.0
2017-04-12 00:00:00+00:00,139482271.0
2017-04-13 00:00:00+00:00,123530698.0
2017-04-14 00:00:00+00:00,138280059.0
2017-04-15 00:00:00+00:00,148716334.0
2017-04-16 00:00:00+00:00,135349419.0
2017-04-17 00:00:00+00:00,128413157.0
2017-04-18 00:00:00+00:00,139466233.0
2017-04-19 00:00:00+00:00,140705903.0
2017-04-20 00:00:00+00:00,134375450.0
2017-04-21 00:00:00+00:00,162934481.0
2017-04-22 00:00:00+00:00,141038796.0
2017-04-23 00:00:00+00:00,144939760.0
2017-04-24 00:00:00+00:00,119391786.0
2017-04-25 00:00:00+00:00,142931871.0
2017-04-26 00:00:00+00:00,148650130.0
2017-04-27 00:00:00+00:00,142196939.0
2017-04-28 00:00:00+00:00,135512791.0
2017-04-29 00:00:00+00:00,168033289.0
2017-04-30 00:00:00+00:00,146712438.0
2017-05-01 00:00:00+00:00,146573975.0
2017-05-02 00:00:00+00:00,154830793.0
2017-05-03 00:00:00+00:00,131343849.0
2017-05-04 00:00:00+00:00,163084489.0
2017-05-05 00:00:00+00:00,123966949.0
2017-05-06 00:00:00+00:00,162059723.0
2017-05-07 00:00:00+00:00,161084645.0
2017-05-08 00:00:00+00:00,174217823.0
2017-05-09 00:00:00+00:00,153065584.0
2017-05-10 00:00:00+00:00,142066716.0
2017-05-11 00:00:00+00:00,129734124.0
2017-05-12 00:00:00+00:00,146964160.0
2017-05-13 00:00:00+00:00,150858815.0
2017-05-14 00:00:00+00:00,159869612.0
2017-05-15 00:00:00+00:00,164966203.0
2017-05-16 00:00:00+00:00,128524339.0
2017-05-17 00:00:00+00:00,152151234.0
2017-05-18 00:00:00+00:00,138357642.0
2017-05-19 00:00:00+00:00,159241944.0
2017-05-20 00:00:00+00:00,159547252.0
2017-05-21 00:00:00+00:00,145545227.0
2017-05-22 00:00:00+00:00,141115160.0
2017-05-23 00:00:00+00:00,164375687.0
2017-05-24 00:00:00+00:00,149423956.0
2017-05-25 00:00:00+00:00,159188351.0
2017-05-26 00:00:00+00:00,146651579.0
2017-05-27 00:00:00+00:00,166522214.0
2017-05-28 00:00:00+00:00,161324146.0
2017-05-29 00:00:00+00:00,147625255.0
2017-05-30 00:00:00+00:00,175481721.0
2017-05-31 00:00:00+00:00,160135720.0
2017-06-01 00:00:00+00:00,166168828.0
2017-06-02 00:00:00+00:00,143332463.0
2017-06-03 00:00:00+00:00,188312948.0
2017-06-04 00:00:00+00:00,158117927.0
2017-06-05 00:00:00+00:00,158124785.0
2017-06-06 00:00:00+00:00,149457052.0
2017-06-07 00:00:00+00:00,163656829.0
2017-06-08 00:00:00+00:00,159976650.0
2017-06-09 00:00:00+00:00,146965490.0
2017-06-10 00:00:00+00:00,136233439.0
2017-06-11 00:00:00+00:00,138000687.0
2017-06-12 00:00:00+00:00,142198038.0
2017-06-13 00:00:00+00:00,137740748.0
2017-06-14 00:00:00+00:00,135673084.0
2017-06-15 00:00:00+00:00,152100544.0
2017-06-16 00:00:00+00:00,145458530.0
2017-06-17 00:00:00+00:00,142888229.0
2017-06-18 00:00:00+00:00,135773683.0
2017-06-19 00:00:00+00:00,148893271.0
2017-06-20 00:00:00+00:00,133226360.0
2017-06-21 00:00:00+00:00,137590521.0
2017-06-22 00:00:00+00:00,137930353.0
2017-06-23 00:00:00+00:00,151777878.0
2017-06-24 00:00:00+00:00,138636540.0
2017-06-25 00:00:00+00:00,113146874.0
2017-06-26 00:00:00+00:00,140138695.0
2017-06-27 00:00:00+00:00,129642455.0
2017-06-28 00:00:00+00:00,152653385.0
2017-06-29 00:00:00+00:00,115987729.0
2017-06-30 00:00:00+00:00,147229881.0
2017-07-01 00:00:00+00:00,144723817.0
2017-07-02 00:00:00+00:00,146510491.0
2017-07-03 00:00:00+00:00,138635348.0
2017-07-04 00:00:00+00:00,137203941.0
2017-07-05 00:00:00+00:00,135481778.0
2017-07-06 00:00:00+00:00,135757103.0
2017-07-07 00:00:00+00:00,138645732.0
2017-07-08 00:00:00+00:00,141673477.0
2017-07-09 00:00:00+00:00,103410312.0
2017-07-10 00:00:00+00:00,147035386.0
2017-07-11 00:00:00+00:00,153942302.0
2017-07-12 00:00:00+00:00,155985777.0
2017-07-13 00:00:00+00:00,134245975.0
2017-07-14 00:00:00+00:00,125092591.0
2017-07-15 00:00:00+00:00,123790097.0
2017-07-16 00:00:00+00:00,136920494.0
2017-07-17 00:00:00+00:00,139863042.0
2017-07-18 00:00:00+00:00,158261494.0
2017-07-19 00:00:00+00:00,139913609.0
2017-07-20 00:00:00+00:00,150523159.0
2017-07-21 00:00:00+00:00,150339098.0
2017-07-22 00:00:00+00:00,148073128.0
2017-07-23 00:00:00+00:00,117485340.0
2017-07-24 00:00:00+00:00,159154683.0
2017-07-25 00:00:00+00:00,138225384.0
